LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
1.0489e+05,4.0306e+07,-23.275,-18.353,-0.021144,4.0346,6.3459,-0.042587,-10.061,-1.4798,-0.097474,-4.5385,-10.962,0.25045
1.0494e+05,4.0316e+07,-22.221,-17.332,-0.038594,3.8661,3.1893,-0.014335,-10.007,-1.7061,-0.096849,-4.2438,-11.974,0.25057
1.0498e+05,4.0328e+07,-21.883,-14.549,-0.075489,3.6863,8.3589,-0.058432,-9.9078,-1.7103,-0.096485,-3.4892,-10.868,0.25083
1.0502e+05,4.034e+07,-20.331,-19.168,-0.044234,3.8517,-0.57591,0.022211,-9.6609,-2.8185,-0.095729,-3.4144,-33.35,0.25092
1.0507e+05,4.0353e+07,-20.43,-19.178,-0.048504,3.5413,1.3116,0.0051487,-9.6269,-2.4738,-0.09556,-2.9673,-0.25806,0.25163
1.0512e+05,4.0364e+07,-18.995,-22.22,-0.026685,3.5116,1.3111,-0.0038026,-9.4907,-3.365,-0.094746,-2.3661,-21.731,0.25184
1.0516e+05,4.0374e+07,-17.279,-24.769,0.0036542,3.2635,3.8734,-0.027467,-9.3742,-1.7906,-0.094363,-2.1058,-14.186,0.25239
1.0521e+05,4.0384e+07,-15.971,-26.665,0.014121,3.123,5.2006,-0.041678,-9.2349,-2.0783,-0.09372,-1.9008,-12.579,0.25265
1.0526e+05,4.0394e+07,-8.8294,-25.876,0.023886,2.8185,7.6764,-0.067883,-9.2189,-0.86843,-0.093558,-1.7484,-14.086,0.25298
1.053e+05,4.0404e+07,-7.2894,-28.361,0.070454,2.733,7.5613,-0.072514,-9.0851,-2.1642,-0.093026,-1.4661,2.2038,0.25334
1.0534e+05,4.0415e+07,-5.7846,-22.627,0.015374,2.6933,7.0864,-0.069848,-8.956,-1.6868,-0.092293,-1.2287,-0.20876,0.25358
1.0539e+05,4.0429e+07,-4.8118,-16.104,-0.037883,2.9009,0.5898,-0.00020923,-8.723,-2.7867,-0.091922,-1.3701,-15.245,0.25348
1.0543e+05,4.0443e+07,-2.6174,-17.459,0.0072361,2.5279,2.9468,-0.022863,-8.5548,-2.7221,-0.09119,-1.0527,-4.8455,0.25366
1.0548e+05,4.0453e+07,-1.8511,-16.047,0.0025488,2.5623,2.3821,-0.026252,-8.4127,-2.3187,-0.090579,-0.95289,-3.4961,0.25358
1.0552e+05,4.0464e+07,-0.82453,-11.007,-0.038377,2.5416,-0.017105,-0.0050663,-8.2776,-3.1683,-0.090055,-0.91798,-9.2561,0.25353
1.0557e+05,4.0474e+07,-0.44341,-9.159,-0.045704,2.5128,1.0023,-0.015379,-8.1682,-2.6712,-0.089606,-1.116,16.516,0.25372
1.0561e+05,4.0484e+07,4.8909,-9.7227,-0.029021,2.4237,2.4908,-0.028547,-8.0517,-3.2952,-0.088991,-1.0527,-8.4194,0.25341
1.0566e+05,4.0494e+07,5.2979,-9.2069,-0.010881,2.4499,4.0611,-0.040629,-7.9104,-2.0039,-0.088558,-1.3648,-0.13075,0.25339
1.057e+05,4.0504e+07,5.4448,-7.478,-0.021839,2.5277,3.1305,-0.031023,-7.7239,-2.5269,-0.087968,-1.7542,0.68607,0.25296
1.0575e+05,4.0514e+07,5.5331,-4.2858,-0.039779,2.613,2.0811,-0.017064,-7.5074,-3.6336,-0.087106,-1.6972,-22.258,0.25264
1.058e+05,4.0524e+07,5.6194,-2.852,-0.04707,2.4768,-0.2073,0.0059685,-7.3651,-3.3442,-0.08652,-2.4496,28.58,0.2527
1.0584e+05,4.0543e+07,4.9863,2.0873,-0.075605,2.239,5.685,-0.052604,-7.0801,-3.2874,-0.085676,-2.5204,-9.1568,0.25133
1.0589e+05,4.0554e+07,5.1277,0.52261,-0.049799,2.5001,1.6385,-0.009413,-6.8523,-2.8857,-0.084932,-3.3022,14.237,0.25098
1.0593e+05,4.0564e+07,4.9379,3.0487,-0.075575,2.5915,-1.355,0.014764,-6.653,-2.9399,-0.084446,-3.6237,-13.873,0.25017
1.0598e+05,4.0575e+07,5.2786,6.222,-0.095487,2.5684,-1.7982,0.022666,-6.4366,-4.7531,-0.083595,-3.7928,-14.383,0.25008
1.0602e+05,4.0585e+07,5.0902,7.1773,-0.095967,2.4999,-4.2,0.043164,-6.2576,-5.0545,-0.082832,-4.2808,10.598,0.25009
1.0607e+05,4.0595e+07,3.7851,10.122,-0.12507,2.3961,0.5978,-0.0029178,-6.1114,-4.059,-0.082235,-4.286,-10.283,0.24973
1.0612e+05,4.0606e+07,3.7996,9.4209,-0.11808,2.4915,-1.5911,0.019204,-5.9289,-3.8985,-0.081675,-4.8343,-6.3639,0.24976
1.0616e+05,4.0616e+07,2.9815,8.3754,-0.10352,2.5193,-4.2638,0.044035,-5.6947,-5.0657,-0.080799,-5.0295,-9.5734,0.24952
1.062e+05,4.0626e+07,2.7357,12.124,-0.13889,2.5667,-5.6302,0.059644,-5.4625,-5.925,-0.08015,-5.0571,-22.565,0.24949
1.0625e+05,4.0636e+07,2.5464,9.1129,-0.11708,2.4291,-4.3201,0.049763,-5.3307,-4.5796,-0.079571,-5.4162,5.3538,0.24977
1.0629e+05,4.0648e+07,3.1098,6.2061,-0.080305,2.163,-1.477,0.016346,-5.1635,-5.4863,-0.078812,-5.3591,-3.2441,0.24978
1.0634e+05,4.0658e+07,3.0972,2.3387,-0.047524,1.9125,1.8398,-0.012061,-5.0154,-2.8112,-0.078265,-5.3714,-1.7808,0.24993
1.0638e+05,4.0668e+07,2.3814,2.4554,-0.059834,1.712,4.8719,-0.035559,-4.7768,-4.5091,-0.077681,-5.0921,-10.102,0.25011
1.0643e+05,4.0679e+07,2.2189,3.3298,-0.072432,1.7206,5.1482,-0.033274,-4.6056,-2.9565,-0.076947,-4.9481,-9.6369,0.25041
1.0647e+05,4.069e+07,2.6293,5.3462,-0.099193,1.7365,-0.36704,0.022646,-4.3952,-4.4527,-0.076723,-4.7864,-3.7231,0.25068
1.0652e+05,4.0701e+07,2.6014,5.3594,-0.099846,1.65,0.34728,0.014117,-4.2219,-4.3434,-0.075914,-4.5333,-8.5435,0.25084
1.0656e+05,4.0712e+07,2.6667,4.8482,-0.094037,1.4257,-1.0244,0.027722,-4.0313,-4.2878,-0.075441,-4.1062,-18.859,0.25097
1.0661e+05,4.0722e+07,2.6231,4.559,-0.087025,1.2639,2.2966,-0.0031457,-3.8841,-2.9605,-0.075001,-3.6584,-26.755,0.25117
1.0666e+05,4.0733e+07,2.1026,3.6777,-0.080185,1.261,0.9785,0.0095701,-3.7128,-3.3053,-0.07462,-3.1966,-27.671,0.25147
1.067e+05,4.0743e+07,2.1308,3.6712,-0.079998,1.0624,-3.7262,0.055708,-3.5094,-4.8533,-0.073985,-2.9212,-6.562,0.25187
1.0674e+05,4.0755e+07,4.0215,-1.9361,-0.032526,0.55096,1.7879,-0.0066093,-3.4014,-3.5721,-0.073578,-2.4537,-9.9755,0.25203
1.0679e+05,4.0765e+07,3.9984,-1.568,-0.02516,0.38634,3.1986,-0.02188,-3.212,-3.5364,-0.072877,-2.0193,-16.884,0.25233
1.0683e+05,4.0775e+07,2.3145,-1.023,-0.027167,0.29155,3.4286,-0.024182,-3.0819,-1.2799,-0.07276,-1.6465,-14.116,0.25283
1.0688e+05,4.0785e+07,2.2516,-2.6711,-0.021872,0.24331,1.9424,-0.0077605,-2.8172,-4.4548,-0.07207,-1.1672,-10.083,0.25316
1.0692e+05,4.0797e+07,2.0951,1.2146,-0.061488,0.060065,6.9319,-0.053923,-2.6995,-1.0931,-0.071789,-0.51318,-10.871,0.2534
1.0696e+05,4.0808e+07,1.1327,-0.19813,-0.048975,0.030775,5.6786,-0.047304,-2.5323,-2.7402,-0.071277,-0.25216,-3.7168,0.25355
1.0701e+05,4.0818e+07,0.51619,0.83977,-0.058258,-0.11728,4.5971,-0.031982,-2.3838,-1.4205,-0.071009,0.30364,-21.296,0.25353
1.0705e+05,4.0828e+07,0.44433,0.53415,-0.056104,-0.30065,4.3272,-0.027181,-2.2219,-2.0197,-0.070678,0.48591,-6.4549,0.25379
1.071e+05,4.0838e+07,0.50295,1.2359,-0.06297,-0.37276,0.74696,0.0048367,-2.0857,-2.3576,-0.070346,0.81962,-11.212,0.25373
1.0714e+05,4.0849e+07,-0.88283,0.59601,-0.063325,-0.69877,0.95475,0.0014094,-1.9359,-4.0342,-0.069903,1.1601,-9.3197,0.25375
1.0719e+05,4.0859e+07,-0.94115,4.1139,-0.090081,-0.83669,0.65731,-0.0039468,-1.8662,-2.1111,-0.069723,1.5016,-5.7164,0.25396
1.0723e+05,4.0872e+07,-2.8583,-5.1929,-0.015397,-1.1311,7.8132,-0.063826,-1.7082,-1.7753,-0.069731,1.6005,-0.9861,0.25414
1.0727e+05,4.0883e+07,-5.7969,-4.711,-0.028823,-1.2148,7.3787,-0.061398,-1.6278,-1.2158,-0.069471,1.9022,-19.073,0.25438
1.0732e+05,4.0893e+07,-5.5499,-6.9812,-0.020377,-1.2828,5.2378,-0.046563,-1.5442,-0.97637,-0.069386,1.7174,16.376,0.25487
1.0736e+05,4.0903e+07,-5.406,-7.0285,-0.017403,-1.3795,5.9934,-0.058174,-1.4453,-1.3201,-0.069322,1.9604,0.43325,0.2547
1.0741e+05,4.0914e+07,-6.7406,-6.0271,-0.037417,-1.3062,5.7929,-0.058615,-1.3199,-1.2872,-0.068842,1.8401,-1.7458,0.25475
1.0746e+05,4.0924e+07,-6.2994,-8.0134,-0.020704,-1.3487,5.3401,-0.055641,-1.2678,0.18391,-0.068935,1.7025,1.3206,0.25465
1.075e+05,4.0934e+07,-6.5337,-6.0635,-0.04631,-1.3546,3.8976,-0.043157,-1.1721,-0.58194,-0.068954,1.5828,-3.4139,0.25436
1.0755e+05,4.0944e+07,-6.1428,-5.7129,-0.057464,-1.3389,1.7877,-0.02815,-1.0432,-1.546,-0.068612,1.676,-11.196,0.25432
1.0759e+05,4.0955e+07,-10.915,-7.2963,-0.055319,-1.3725,0.48041,-0.010847,-1.0224,-1.0653,-0.068702,1.5809,0.49324,0.25452
1.0764e+05,4.0973e+07,-12.096,-9.1947,-0.04614,-1.5382,3.8979,-0.046489,-0.92725,-0.4748,-0.068611,1.8933,-11.391,0.25462
1.0768e+05,4.0983e+07,-11.502,-6.7645,-0.072453,-1.5361,4.1393,-0.054743,-0.90902,0.69353,-0.06886,1.5235,4.0077,0.25464
1.0773e+05,4.0994e+07,-11.308,-8.5117,-0.054591,-1.444,3.2148,-0.045577,-0.8586,0.35973,-0.069143,1.133,3.2549,0.2541
1.0777e+05,4.1003e+07,-10.598,-12.119,-0.028025,-1.3721,0.20006,-0.013653,-0.79735,0.25787,-0.069283,0.73072,-10.171,0.25345
1.0782e+05,4.1013e+07,-9.9226,-11.073,-0.043437,-1.4682,-1.4058,0.0033218,-0.76951,0.19281,-0.069675,-0.074063,9.1276,0.25305
1.0787e+05,4.1023e+07,-10.745,-9.713,-0.066911,-1.5907,-1.6469,0.001487,-0.78088,-0.088534,-0.070046,-0.56914,-2.5938,0.25236
1.0791e+05,4.1033e+07,-9.9099,-10.152,-0.057204,-1.5977,-1.7201,0.0028117,-0.79012,-0.62892,-0.070395,-0.91814,-10.052,0.25207
1.0796e+05,4.1043e+07,-11.262,-10.699,-0.05987,-1.6368,-0.83374,-0.0023082,-0.84524,0.59227,-0.07069,-1.6546,9.1133,0.2521
1.08e+05,4.1053e+07,-10.451,-13.956,-0.035956,-1.7571,-0.90521,-0.0014095,-0.86264,0.60598,-0.071356,-2.3526,13.317,0.25179
1.0804e+05,4.1068e+07,-16.277,-13.45,-0.052857,-1.8035,5.6828,-0.060895,-0.96011,2.2533,-0.072121,-3.0209,10.167,0.25119
1.0809e+05,4.1079e+07,-15.526,-11.971,-0.083654,-1.734,1.5018,-0.012791,-1.0194,2.2345,-0.072814,-4.1218,25.301,0.25047
1.0813e+05,4.1089e+07,-17.217,-15.585,-0.055945,-1.8878,2.3398,-0.022244,-1.098,2.1527,-0.073508,-5.0956,4.688,0.24933
1.0818e+05,4.11e+07,-16.177,-14.537,-0.059757,-1.9384,3.117,-0.024768,-1.2355,4.2829,-0.074569,-6.1088,3.3092,0.24873
1.0822e+05,4.1112e+07,-16.021,-13.627,-0.061705,-1.9516,-2.4134,0.022205,-1.3363,1.3197,-0.075385,-6.7983,11.852,0.24826
1.0826e+05,4.1122e+07,-14.952,-13.738,-0.061079,-2.0545,-1.2533,0.00032218,-1.5258,4.0342,-0.076416,-7.8299,15.906,0.24773
1.0831e+05,4.1132e+07,-19.602,-14.905,-0.056443,-2.2451,1.5057,-0.031378,-1.735,2.8369,-0.077384,-9.1054,29.577,0.24707
1.0836e+05,4.1142e+07,-18.69,-10.846,-0.11054,-2.3086,3.4934,-0.050885,-1.9216,4.8353,-0.078475,-10.006,13.687,0.24622
1.084e+05,4.1153e+07,-19.747,-14.181,-0.075472,-2.1778,4.07,-0.050743,-2.0886,4.7454,-0.079734,-11.049,10.236,0.24572
1.0845e+05,4.1163e+07,-18.552,-18.809,-0.03969,-2.0753,3.6703,-0.042243,-2.2702,6.2277,-0.08122,-11.967,13.77,0.24524
1.0849e+05,4.1177e+07,-17.157,-16.579,-0.066716,-2.1398,-2.934,0.017197,-2.5513,4.1611,-0.082406,-12.606,-2.186,0.24469
1.0853e+05,4.1188e+07,-15.895,-17.363,-0.051531,-2.0722,-1.5887,-0.0024819,-2.7656,5.2045,-0.083875,-13.409,-0.44556,0.24437
1.0858e+05,4.1198e+07,-15.628,-17.818,-0.045344,-2.0877,-2.777,0.0098702,-3.0057,5.336,-0.085062,-14.232,4.0746,0.24423
1.0862e+05,4.1208e+07,-14.481,-17.554,-0.050415,-2.3188,-2.2702,0.015658,-3.2568,5.8864,-0.086505,-14.798,3.2873,0.24403
1.0867e+05,4.1218e+07,-13.24,-19.133,-0.027499,-2.424,-0.29303,-0.0058931,-3.5539,6.7202,-0.088103,-15.338,-1.9676,0.24384
1.0871e+05,4.1228e+07,-11.95,-20.361,-0.0094669,-2.3136,-1.7322,-0.0039601,-3.7686,5.3611,-0.089332,-15.828,-7.6924,0.24377
1.0876e+05,4.1239e+07,-10.902,-17.501,-0.036541,-2.2135,-4.3799,0.015124,-3.9757,5.1744,-0.090284,-16.178,-9.2435,0.24375
1.0881e+05,4.1249e+07,-10.001,-15.984,-0.058267,-2.2084,-3.7602,0.019095,-4.2739,7.5945,-0.092091,-16.25,-7.3483,0.24389
1.0885e+05,4.1259e+07,-9.0216,-14.948,-0.062269,-2.1485,-3.9963,0.024179,-4.4973,5.3517,-0.093345,-16.386,-4.0378,0.24412
1.089e+05,4.127e+07,-6.6566,-18.559,-0.018555,-2.5727,1.3622,-0.028855,-4.8526,6.059,-0.094623,-16.361,-2.6581,0.24431
1.0894e+05,4.1281e+07,-5.5274,-21.734,0.024291,-2.4408,5.0945,-0.068116,-5.1902,8.6203,-0.095935,-16.459,-8.428,0.2445
1.0898e+05,4.1293e+07,-2.2717,-14.124,-0.037183,-2.3865,1.4302,-0.025596,-5.4445,6.9149,-0.097514,-16.378,-12.124,0.24468
1.0902e+05,4.1303e+07,-1.5167,-10.819,-0.037879,-2.2865,-2.1998,0.0038432,-5.7298,6.6187,-0.098619,-16.321,-9.9504,0.24497
1.0907e+05,4.1313e+07,-3.4967,-8.3455,-0.070641,-2.3105,-0.74607,-0.013919,-6.0681,7.3758,-0.099728,-16.26,-9.7419,0.24535
1.0911e+05,4.1323e+07,-3.0058,-5.4348,-0.098739,-2.2399,-1.2731,-0.0074089,-6.3705,7.3388,-0.10135,-16.56,13.408,0.24567
1.0916e+05,4.1333e+07,-2.3962,-7.7901,-0.057227,-2.1273,-0.91774,-0.013319,-6.6317,6.6103,-0.10256,-15.903,-25.696,0.24567
1.0921e+05,4.1343e+07,-1.7685,-11.745,-0.0061608,-2.1092,-1.6804,-0.004768,-6.9124,6.5664,-0.10318,-15.682,-16.66,0.24639
1.0926e+05,4.1353e+07,-1.4254,-6.2448,-0.053072,-2.0625,-2.4789,0.00028806,-7.2629,8.6442,-0.10499,-15.888,14.33,0.24667
1.093e+05,4.1363e+07,-1.0538,-0.69535,-0.099908,-1.9645,-0.88287,-0.018848,-7.5109,5.837,-0.10569,-15.259,-23.346,0.24652
1.0934e+05,4.1373e+07,-0.58548,-2.8453,-0.071054,-1.902,-0.84114,-0.015462,-7.8343,7.6319,-0.10695,-14.934,-1.6157,0.24736
1.0938e+05,4.1384e+07,-0.29213,-2.3143,-0.070991,-1.8969,-4.2415,0.014232,-8.178,6.6288,-0.10793,-14.676,-3.1181,0.24759
1.0943e+05,4.1396e+07,-0.094594,-1.2086,-0.066053,-1.8644,-1.6473,-0.018342,-8.489,5.7955,-0.10875,-14.145,-36.215,0.24765
1.0947e+05,4.1406e+07,0.39922,-3.5317,-0.037038,-1.7068,-4.259,0.0057641,-8.7788,6.7616,-0.1095,-14.42,10.955,0.24836
1.0952e+05,4.1417e+07,0.45318,4.0748,-0.097079,-1.4961,-8.6796,0.040585,-9.0101,5.0076,-0.11059,-14.124,-29.683,0.24808
1.0956e+05,4.1427e+07,0.53023,1.8846,-0.079852,-1.2647,-9.9558,0.051419,-9.2015,4.1151,-0.11079,-14.016,-22.236,0.24839
1.096e+05,4.1437e+07,0.73548,2.6923,-0.093563,-1.0975,-6.796,0.025011,-9.512,6.7812,-0.11198,-14.022,-15.507,0.24865
1.0965e+05,4.1447e+07,0.71803,6.2517,-0.11212,-0.93695,-6.5553,0.024769,-9.7126,3.2813,-0.11253,-14.214,-3.5696,0.24867
1.097e+05,4.1457e+07,0.7834,4.668,-0.10213,-0.63432,-8.3144,0.034726,-9.9361,4.7481,-0.11286,-14.049,-23.773,0.24858
1.0974e+05,4.1467e+07,1.9971,2.7607,-0.073629,-0.51512,-8.7895,0.046595,-10.165,4.7104,-0.1137,-14.426,-1.544,0.24896
1.0979e+05,4.1478e+07,1.8267,6.9839,-0.10803,-0.32411,-11.679,0.077814,-10.327,2.4695,-0.11389,-14.271,-17.119,0.24867
1.0983e+05,4.1494e+07,1.0109,-6.275,0.03715,-0.23517,-0.12573,-0.050843,-10.707,5.0627,-0.11452,-14.277,9.0456,0.24858
1.0988e+05,4.1505e+07,0.74604,2.4332,-0.049139,-0.057799,2.7663,-0.071512,-10.94,5.8001,-0.11499,-14.169,-21.288,0.24825
1.0992e+05,4.1515e+07,0.69517,2.0093,-0.045973,0.13153,1.5555,-0.053776,-11.095,3.9927,-0.11489,-14.374,-9.0657,0.24834
1.0996e+05,4.1525e+07,0.57759,0.9685,-0.043116,0.34561,-1.0074,-0.028093,-11.317,6.6197,-0.11562,-14.472,-1.3273,0.24821
1.1001e+05,4.1535e+07,0.43622,3.4395,-0.064171,0.58332,-1.0585,-0.01482,-11.408,2.6657,-0.11578,-14.44,-2.1705,0.24795
1.1006e+05,4.1545e+07,0.33067,5.5224,-0.085677,0.73419,-3.0688,-0.00013229,-11.564,3.6202,-0.11558,-14.27,-5.0743,0.24771
1.101e+05,4.1555e+07,0.20656,5.3986,-0.087228,0.72877,-0.38032,-0.023711,-11.718,3.5419,-0.11611,-14.095,-3.8997,0.24754
1.1015e+05,4.1565e+07,-0.95052,6.5232,-0.10124,1.0401,-1.4941,-0.010192,-11.834,2.2889,-0.11597,-14.011,-9.6242,0.24739
1.1019e+05,4.1575e+07,-1.1404,4.7619,-0.085522,1.0916,-0.45212,-0.019238,-11.993,3.653,-0.11595,-13.732,-2.0463,0.24744
1.1024e+05,4.1585e+07,-0.19422,3.4204,-0.06915,1.1319,-0.061933,-0.028213,-12.099,3.047,-0.11637,-13.497,-4.2694,0.24736
1.1027e+05,4.1598e+07,-0.11398,6.27,-0.090315,1.2709,-6.8079,0.04531,-12.216,1.5616,-0.1159,-13.136,-28.311,0.24722
1.1032e+05,4.1609e+07,-0.20762,3.7271,-0.069396,1.3683,-4.7703,0.026257,-12.343,2.2725,-0.11642,-12.651,-7.2706,0.24748
1.1036e+05,4.1619e+07,-0.39432,6.9355,-0.10946,1.3408,-4.0506,0.016982,-12.441,1.1482,-0.11622,-12.094,-8.0171,0.24755
1.1041e+05,4.1628e+07,-0.36738,5.0068,-0.095746,1.4585,-3.4426,0.010436,-12.516,1.3013,-0.1164,-11.378,-21.778,0.24763
1.1045e+05,4.1639e+07,-0.24567,0.4435,-0.055996,1.6515,-3.912,0.019088,-12.633,2.2622,-0.11642,-10.86,-15.033,0.24798
1.105e+05,4.165e+07,2.9042,-0.90655,-0.038706,1.5516,-4.4574,0.023804,-12.7,0.10672,-0.11652,-10.192,-22.649,0.24811
1.1055e+05,4.166e+07,11.162,-1.4029,0.017117,1.1556,-4.7283,0.026481,-12.889,1.5378,-0.11632,-9.1824,-29.695,0.24843
1.106e+05,4.167e+07,10.987,0.014184,0.010287,1.2201,-1.7436,-0.0067985,-12.945,0.73709,-0.11653,-8.5216,-16.436,0.24897
1.1064e+05,4.168e+07,17.363,4.1756,-0.011518,1.0303,-1.3306,-0.0099327,-13.069,1.7904,-0.11644,-7.9938,-12.052,0.24914
1.1068e+05,4.169e+07,16.792,2.6822,-0.011422,1.0774,-2.5498,0.0080831,-13.127,1.964,-0.11662,-6.9283,-37.312,0.24924
1.1073e+05,4.1706e+07,19.278,9.9805,-0.065013,1.0416,0.39969,-0.019683,-13.238,1.2499,-0.11682,-6.2538,15.148,0.25029
1.1077e+05,4.1717e+07,18.707,9.4165,-0.050437,0.8899,3.3532,-0.041066,-13.308,3.0892,-0.11708,-4.9488,-28.641,0.25045
1.1082e+05,4.1727e+07,22.046,11.575,-0.042666,0.59818,0.066236,-0.0014871,-13.302,-1.1283,-0.11674,-4.5742,15.284,0.25124
1.1086e+05,4.1737e+07,21.211,10.782,-0.031721,0.50406,3.7538,-0.040677,-13.425,2.6579,-0.11685,-3.5458,-3.896,0.25107
1.1091e+05,4.1747e+07,26.015,14.486,-0.031395,0.15506,7.3619,-0.069164,-13.467,1.3336,-0.11698,-2.5251,-32.825,0.25116
1.1096e+05,4.1758e+07,24.897,12.465,-0.0050597,0.19276,3.9097,-0.031898,-13.516,2.4094,-0.11664,-2.2386,6.1774,0.25181
1.11e+05,4.1769e+07,23.474,18.642,-0.067856,0.077333,1.9255,-0.015549,-13.436,-0.38207,-0.11686,-1.3713,-14.16,0.25171
1.1105e+05,4.1779e+07,22.252,18.662,-0.057512,-0.063774,4.0703,-0.034851,-13.505,0.9726,-0.11628,-0.38718,-21.891,0.25234
1.1109e+05,4.1789e+07,19.312,19.251,-0.059648,0.12944,0.6375,-0.0099995,-13.513,-0.20943,-0.11654,0.28843,4.4634,0.25286
1.1114e+05,4.18e+07,17.75,23.972,-0.095728,0.13696,-0.92467,0.014822,-13.506,0.77961,-0.11627,1.8589,-40.864,0.25294
1.1118e+05,4.1811e+07,16.496,24.144,-0.090394,0.079206,-3.1426,0.031359,-13.501,-1.0387,-0.116,2.2096,14.463,0.25385
1.1122e+05,4.1823e+07,15.116,25.765,-0.11157,0.012856,0.72697,-0.015831,-13.543,-0.60163,-0.11584,3.3807,-22.008,0.25407
1.1126e+05,4.1833e+07,13.516,20.593,-0.069269,0.10733,-0.77579,0.008971,-13.547,-0.3139,-0.11558,4.4426,-9.6643,0.25458
1.1131e+05,4.1843e+07,12.282,21.587,-0.07319,0.10236,-0.87935,0.0046335,-13.566,0.61738,-0.1157,5.4865,-11.787,0.2547
1.1136e+05,4.1853e+07,8.3938,22.6,-0.090185,0.14228,-0.79955,-0.0016464,-13.493,-1.3583,-0.11534,6.3649,-8.1546,0.25461
1.114e+05,4.1863e+07,7.3309,22.736,-0.10438,0.07518,-0.19548,-0.0041927,-13.537,0.27559,-0.1152,7.3261,-12.957,0.25454
1.1145e+05,4.1873e+07,5.2647,19.164,-0.076227,0.19594,-4.1949,0.026609,-13.553,-1.0613,-0.11527,7.9649,5.8961,0.25449
1.1149e+05,4.1883e+07,4.2166,19.117,-0.087522,0.15148,-0.93511,-0.0054377,-13.549,-0.70703,-0.115,8.796,-14.661,0.2543
1.1154e+05,4.1893e+07,2.8831,20.839,-0.11927,0.23711,-3.0658,0.019246,-13.578,-0.16635,-0.11496,9.7225,-15.215,0.25444
1.1158e+05,4.1903e+07,1.9545,20.043,-0.11971,0.26835,-3.1549,0.021289,-13.555,-0.93565,-0.11494,10.435,-8.2793,0.25477
1.1163e+05,4.1921e+07,0.63475,14.13,-0.084191,0.35795,1.1448,-0.01381,-13.544,0.23801,-0.11496,11.329,-17.282,0.25538
1.1167e+05,4.1931e+07,-0.023584,13.587,-0.094623,0.34345,-4.5707,0.04272,-13.525,-0.96265,-0.11475,12.328,-14.396,0.25587
1.1172e+05,4.1942e+07,-6.4619,14.167,-0.10907,0.50764,-1.1551,0.0069839,-13.523,-1.1685,-0.11504,13.489,-10.581,0.25647
1.1176e+05,4.1952e+07,-6.8637,10.293,-0.10018,0.45811,1.0662,-0.022451,-13.568,0.26044,-0.1148,14.51,-7.9826,0.25705
1.1181e+05,4.1962e+07,-10.348,7.439,-0.06664,0.84096,-1.4173,-0.005314,-13.556,-0.055375,-0.11524,15.417,-9.4285,0.25741
1.1186e+05,4.1972e+07,-10.775,7.8936,-0.083957,0.82377,-2.2306,0.0036479,-13.543,0.1625,-0.11469,16.263,-19.672,0.2577
1.119e+05,4.1982e+07,-11.053,11.928,-0.12438,0.8731,-5.0687,0.038123,-13.505,-1.4686,-0.1148,16.605,1.3079,0.25795
1.1195e+05,4.1992e+07,-13.385,13.227,-0.17309,1.0211,-3.7033,0.024342,-13.523,-1.2881,-0.11469,16.854,3.3157,0.25787
1.1199e+05,4.2003e+07,-13.564,7.991,-0.1218,1.0347,-2.8736,0.016401,-13.484,-1.9171,-0.1146,17.245,17.68,0.25766
1.1203e+05,4.2015e+07,-14.299,4.2141,-0.082611,0.79818,1.1058,-0.016475,-13.469,-0.15101,-0.11444,17.06,23.104,0.25721
1.1208e+05,4.2026e+07,-14.348,2.8106,-0.082475,0.89911,1.8614,-0.029302,-13.37,-1.5594,-0.11388,16.933,24.734,0.25636
1.1212e+05,4.2036e+07,-15.658,6.6131,-0.1289,0.96166,1.3257,-0.025414,-13.276,-1.6184,-0.11337,16.72,29.914,0.25554
1.1216e+05,4.2046e+07,-15.939,10.262,-0.16911,0.94314,3.8022,-0.053286,-13.191,-1.385,-0.11283,16.544,25.202,0.25481
1.1221e+05,4.2056e+07,-15.886,4.9506,-0.10952,1.0719,2.6978,-0.037497,-13.049,-2.0441,-0.11215,15.574,40.07,0.25423
1.1226e+05,4.2067e+07,-15.862,-0.72749,-0.068296,1.1475,0.86884,-0.016448,-12.908,-1.9996,-0.11137,14.851,24.442,0.25318
1.123e+05,4.2076e+07,-14.724,-3.9992,-0.028658,1.1934,-1.1804,-0.0085946,-12.686,-3.2841,-0.11039,14.309,11.255,0.25212
1.1235e+05,4.2087e+07,-14.738,0.89615,-0.079515,1.1719,0.75426,-0.026891,-12.514,-3.315,-0.10924,13.385,20.173,0.25138
1.1239e+05,4.2097e+07,-15.847,0.31037,-0.077765,1.2174,-0.38393,-0.022725,-12.302,-4.148,-0.10785,12.697,28.085,0.25052
1.1244e+05,4.2107e+07,-15.846,5.8897,-0.14191,1.4346,-3.9774,0.014272,-12.118,-3.9835,-0.10693,11.452,37.746,0.24969
1.1248e+05,4.2121e+07,-15.72,1.6949,-0.10704,1.6746,-4.0247,0.0091331,-11.701,-6.3875,-0.10524,10.846,20.653,0.2485
1.1252e+05,4.2131e+07,-15.546,-2.6333,-0.069738,1.6196,-4.4067,0.014603,-11.439,-6.7732,-0.10354,9.2283,41.913,0.24752
1.1257e+05,4.2142e+07,-15.379,-1.6398,-0.086136,1.4558,2.1982,-0.042833,-11.226,-4.6249,-0.10223,7.6614,43.423,0.24652
