LineNo,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
1.6806e+05,5.5478e+07,-10.68,-3.82,5.95,88.89,43.601,13.482,0.99393,-0.091196,-0.038021,0.048479
1.681e+05,5.5488e+07,-10.64,-3.85,5.92,88.89,43.601,13.482,0.99396,-0.09082,-0.038227,0.048217
1.6815e+05,5.5498e+07,-10.62,-3.87,5.89,88.89,43.601,13.482,0.99398,-0.090711,-0.038372,0.047937
1.6819e+05,5.5511e+07,-10.52,-3.86,5.85,88.89,43.601,13.482,0.99408,-0.089858,-0.038209,0.04766
1.6823e+05,5.5521e+07,-10.52,-3.87,5.85,88.89,43.601,13.482,0.99408,-0.089787,-0.038352,0.047652
1.6828e+05,5.5532e+07,-10.44,-3.84,5.82,88.89,43.601,13.482,0.99416,-0.089139,-0.03803,0.047407
1.6832e+05,5.5543e+07,-10.37,-3.87,5.8,88.89,43.601,13.482,0.99422,-0.088508,-0.03818,0.047238
1.6837e+05,5.5554e+07,-10.32,-3.85,5.79,88.89,43.601,13.482,0.99427,-0.088083,-0.037968,0.047233
1.6842e+05,5.5564e+07,-10.25,-3.85,5.76,88.89,43.601,13.482,0.99433,-0.087546,-0.037985,0.046948
1.6846e+05,5.5575e+07,-10.22,-3.86,5.75,88.83,43.601,13.482,0.99436,-0.087226,-0.038044,0.046925
1.6851e+05,5.5585e+07,-10.14,-3.84,5.73,88.83,43.601,13.482,0.99443,-0.086611,-0.037788,0.046737
1.6855e+05,5.5595e+07,-10.11,-3.82,5.71,88.83,43.601,13.482,0.99446,-0.086338,-0.037578,0.04662
1.686e+05,5.5605e+07,-10.15,-3.84,5.69,88.83,43.601,13.482,0.99444,-0.086691,-0.037765,0.046375
1.6864e+05,5.562e+07,-10.11,-3.78,5.67,88.83,43.601,13.482,0.99449,-0.086402,-0.037215,0.046285
1.6868e+05,5.563e+07,-10.09,-3.81,5.65,88.83,43.601,13.482,0.9945,-0.086211,-0.037453,0.046125
1.6873e+05,5.5642e+07,-10.05,-3.8,5.63,88.83,43.601,13.482,0.99455,-0.085839,-0.037324,0.045934
1.6877e+05,5.5652e+07,-10.06,-3.85,5.62,88.83,43.601,13.482,0.99453,-0.085884,-0.037816,0.045851
1.6882e+05,5.5662e+07,-10,-3.88,5.62,88.83,43.601,13.482,0.99456,-0.08542,-0.037982,0.045847
1.6887e+05,5.5673e+07,-9.95,-3.87,5.6,89.11,43.601,13.482,0.99461,-0.084979,-0.037893,0.045707
1.6891e+05,5.5683e+07,-10,-3.91,5.6,89.11,43.601,13.482,0.99457,-0.085382,-0.038274,0.045647
1.6896e+05,5.5693e+07,-9.99,-3.98,5.61,89.11,43.601,13.482,0.99455,-0.085244,-0.038837,0.045668
1.69e+05,5.5703e+07,-9.86,-3.97,5.58,89.11,43.601,13.482,0.99466,-0.084137,-0.038698,0.045457
1.6905e+05,5.572e+07,-9.84,-3.94,5.55,89.11,43.601,13.482,0.99469,-0.084017,-0.038418,0.045252
1.6909e+05,5.5731e+07,-9.71,-3.89,5.51,89.11,43.601,13.482,0.99482,-0.082859,-0.037896,0.044996
1.6914e+05,5.5741e+07,-9.7,-3.91,5.49,89.11,43.601,13.482,0.99483,-0.082811,-0.038101,0.044805
1.6918e+05,5.5752e+07,-9.63,-3.89,5.49,89.11,43.601,13.482,0.99489,-0.08217,-0.037848,0.044773
1.6923e+05,5.5763e+07,-9.54,-3.85,5.48,89.11,43.601,13.482,0.99497,-0.081444,-0.037498,0.044749
1.6927e+05,5.5773e+07,-9.48,-3.8,5.46,89.11,43.601,13.482,0.99503,-0.08094,-0.03698,0.044709
1.6932e+05,5.5783e+07,-9.46,-3.84,5.43,88.65,43.601,13.482,0.99504,-0.080779,-0.037276,0.044404
1.6937e+05,5.5793e+07,-9.47,-3.84,5.43,88.65,43.601,13.482,0.99503,-0.080897,-0.037283,0.044416
1.6941e+05,5.5803e+07,-9.47,-3.83,5.42,88.65,43.601,13.482,0.99504,-0.080911,-0.037219,0.044282
1.6946e+05,5.5813e+07,-9.44,-3.81,5.41,88.65,43.601,13.482,0.99508,-0.080591,-0.037031,0.044227
1.695e+05,5.5826e+07,-9.4,-3.87,5.38,88.65,43.601,13.482,0.9951,-0.080271,-0.037474,0.043969
1.6954e+05,5.5836e+07,-9.4,-3.87,5.38,88.65,43.601,13.482,0.9951,-0.080279,-0.037506,0.043959
1.6958e+05,5.5847e+07,-9.38,-3.81,5.37,88.65,43.601,13.482,0.99513,-0.080116,-0.036959,0.043938
1.6963e+05,5.5857e+07,-9.39,-3.81,5.39,88.65,43.601,13.482,0.99512,-0.080174,-0.036969,0.044113
1.6967e+05,5.5867e+07,-9.35,-3.83,5.37,88.65,43.601,13.482,0.99515,-0.079807,-0.037099,0.043936
1.6972e+05,5.5877e+07,-9.37,-3.8,5.38,88.65,43.601,13.482,0.99513,-0.080045,-0.036886,0.044033
1.6977e+05,5.5887e+07,-9.37,-3.72,5.39,89.6,43.601,13.482,0.99515,-0.080047,-0.036185,0.044161
1.6981e+05,5.5898e+07,-9.41,-3.72,5.4,89.6,43.601,13.482,0.99512,-0.080428,-0.036195,0.044264
1.6986e+05,5.5908e+07,-9.4,-3.75,5.39,89.6,43.601,13.482,0.99513,-0.080313,-0.03651,0.04408
1.699e+05,5.5918e+07,-9.4,-3.74,5.39,89.6,43.601,13.482,0.99512,-0.080354,-0.036365,0.044175
1.6994e+05,5.593e+07,-9.44,-3.64,5.39,89.6,43.601,13.482,0.99512,-0.080743,-0.035549,0.044188
1.6999e+05,5.594e+07,-9.48,-3.58,5.41,89.6,43.601,13.482,0.9951,-0.081086,-0.035064,0.044383
1.7003e+05,5.595e+07,-9.53,-3.55,5.39,89.6,43.601,13.482,0.99508,-0.08151,-0.034782,0.044238
1.7008e+05,5.596e+07,-9.56,-3.48,5.38,89.6,43.601,13.482,0.99508,-0.081835,-0.034212,0.044173
1.7012e+05,5.5971e+07,-9.63,-3.38,5.36,89.6,43.601,13.482,0.99506,-0.082434,-0.033348,0.044075
1.7016e+05,5.5981e+07,-9.71,-3.3,5.36,89.6,43.601,13.482,0.99502,-0.083197,-0.032682,0.044087
1.7021e+05,5.5991e+07,-9.81,-3.22,5.32,88.84,43.601,13.482,0.99498,-0.084094,-0.032007,0.043787
1.7026e+05,5.6002e+07,-9.88,-3.1,5.28,88.84,43.601,13.482,0.99496,-0.084821,-0.030937,0.043535
1.703e+05,5.6012e+07,-9.94,-2.82,5.25,88.84,43.601,13.482,0.99499,-0.085407,-0.028486,0.043447
1.7035e+05,5.6023e+07,-10.01,-2.61,5.23,88.84,43.601,13.482,0.99498,-0.086147,-0.026703,0.043397
1.7039e+05,5.6034e+07,-10.09,-2.38,5.19,88.84,43.601,13.482,0.99497,-0.086904,-0.024739,0.043224
1.7043e+05,5.6044e+07,-10.09,-2.12,5.15,88.84,43.601,13.482,0.99503,-0.087005,-0.022386,0.043062
1.7048e+05,5.6055e+07,-10.2,-1.88,5.11,88.84,43.601,13.482,0.99498,-0.088093,-0.020345,0.042922
1.7052e+05,5.6066e+07,-10.21,-1.68,5.09,88.84,43.601,13.482,0.995,-0.08827,-0.018557,0.042927
1.7056e+05,5.6076e+07,-10.24,-1.42,5.04,88.84,43.601,13.482,0.99502,-0.088613,-0.01631,0.042671
1.7061e+05,5.6086e+07,-10.26,-1.19,5.02,88.84,43.601,13.482,0.99502,-0.088918,-0.014307,0.042618
1.7066e+05,5.6096e+07,-10.29,-1.01,5.02,88.33,43.601,13.482,0.99501,-0.089205,-0.012787,0.042781
1.707e+05,5.6106e+07,-10.29,-0.83,5.01,88.33,43.601,13.482,0.99502,-0.089338,-0.011152,0.042832
1.7075e+05,5.6116e+07,-10.36,-0.67,5.01,88.33,43.601,13.482,0.99497,-0.089982,-0.0097836,0.042979
1.7079e+05,5.6126e+07,-10.46,-0.49,5.03,88.33,43.601,13.482,0.99488,-0.09094,-0.0083312,0.043286
1.7084e+05,5.6137e+07,-10.48,-0.29,5.07,88.33,43.601,13.482,0.99485,-0.091203,-0.0066279,0.043782
1.7087e+05,5.6149e+07,-10.54,-0.2,5.1,88.33,43.601,13.482,0.99479,-0.091723,-0.0059045,0.044072
1.7092e+05,5.6159e+07,-10.55,-0.11,5.16,88.33,43.601,13.482,0.99476,-0.091864,-0.0051125,0.044671
1.7096e+05,5.617e+07,-10.53,0.02,5.18,88.33,43.601,13.482,0.99476,-0.091732,-0.0039523,0.044949
1.7101e+05,5.618e+07,-10.53,0.14,5.24,88.33,43.601,13.482,0.99473,-0.091753,-0.0029178,0.045574
1.7106e+05,5.619e+07,-10.5,0.2,5.28,88.33,43.601,13.482,0.99473,-0.091557,-0.0024371,0.046033
1.711e+05,5.62e+07,-10.5,0.3,5.34,88.67,43.601,13.482,0.99471,-0.091562,-0.0016669,0.046608
1.7115e+05,5.621e+07,-10.56,0.38,5.41,88.67,43.601,13.482,0.99463,-0.092087,-0.0010398,0.047263
1.712e+05,5.622e+07,-10.58,0.45,5.45,88.67,43.601,13.482,0.99459,-0.092305,-0.00043821,0.047691
1.7124e+05,5.6231e+07,-10.59,0.52,5.52,88.67,43.601,13.482,0.99455,-0.092425,8.6001e-05,0.04832
1.7128e+05,5.6243e+07,-10.73,0.66,5.6,88.67,43.601,13.482,0.99439,-0.093677,0.0012098,0.049186
1.7132e+05,5.6254e+07,-10.72,0.68,5.68,88.67,43.601,13.482,0.99436,-0.093599,0.0012834,0.049824
1.7137e+05,5.6264e+07,-10.73,0.69,5.76,88.67,43.601,13.482,0.99431,-0.093748,0.0013075,0.050518
1.7141e+05,5.6274e+07,-10.85,0.7,5.82,88.67,43.601,13.482,0.99419,-0.094758,0.0013275,0.051093
1.7146e+05,5.6284e+07,-10.91,0.82,5.91,88.67,43.601,13.482,0.99409,-0.095344,0.0022306,0.051949
1.715e+05,5.6294e+07,-10.97,0.89,5.98,88.67,43.601,13.482,0.994,-0.095892,0.0027369,0.052602
1.7155e+05,5.6304e+07,-11.01,0.94,6.05,88.71,43.601,13.482,0.99392,-0.096281,0.0031048,0.053251
1.716e+05,5.6314e+07,-11.1,0.92,6.14,88.71,43.601,13.482,0.99381,-0.097014,0.0028557,0.054043
1.7164e+05,5.6325e+07,-11.14,0.91,6.19,88.71,43.601,13.482,0.99375,-0.097433,0.0027151,0.054481
1.7169e+05,5.6335e+07,-11.15,0.93,6.26,88.71,43.601,13.482,0.9937,-0.097498,0.002804,0.055117
1.7173e+05,5.6345e+07,-11.11,0.95,6.3,88.71,43.601,13.482,0.99372,-0.097187,0.002939,0.055454
1.7177e+05,5.6357e+07,-11.25,0.9,6.41,88.71,43.601,13.482,0.99355,-0.098347,0.002387,0.056382
1.7181e+05,5.6369e+07,-11.3,0.93,6.44,88.71,43.601,13.482,0.99349,-0.098792,0.0025236,0.056676
1.7186e+05,5.6379e+07,-11.43,0.9,6.51,88.71,43.601,13.482,0.99335,-0.099868,0.0022039,0.057228
1.719e+05,5.6389e+07,-11.46,0.88,6.54,88.71,43.601,13.482,0.9933,-0.1002,0.0019768,0.057499
1.7195e+05,5.6399e+07,-11.43,0.89,6.58,88.71,43.601,13.482,0.99331,-0.099925,0.0020417,0.057834
1.72e+05,5.641e+07,-11.48,0.86,6.62,88.08,43.601,13.482,0.99325,-0.10035,0.0017012,0.058139
1.7204e+05,5.6419e+07,-11.6,0.84,6.66,88.08,43.601,13.482,0.99313,-0.10133,0.0014104,0.058509
1.7209e+05,5.643e+07,-11.66,0.85,6.71,88.08,43.601,13.482,0.99305,-0.10186,0.0014828,0.05891
1.7213e+05,5.644e+07,-11.59,0.84,6.73,88.08,43.601,13.482,0.9931,-0.10127,0.0013683,0.059068
1.7217e+05,5.6456e+07,-11.67,0.78,6.77,88.08,43.601,13.482,0.99301,-0.10197,0.00078236,0.059365
1.7222e+05,5.6466e+07,-11.67,0.84,6.77,88.08,43.601,13.482,0.99301,-0.10194,0.0012802,0.05944
1.7226e+05,5.6477e+07,-11.67,0.84,6.8,88.08,43.601,13.482,0.993,-0.10192,0.0012787,0.059735
1.7231e+05,5.6487e+07,-11.6,0.79,6.8,88.08,43.601,13.482,0.99306,-0.10129,0.00092246,0.059675
1.7235e+05,5.6497e+07,-11.59,0.88,6.78,88.08,43.601,13.482,0.99307,-0.1013,0.0017227,0.05958
1.724e+05,5.6507e+07,-11.65,0.93,6.81,88.08,43.601,13.482,0.993,-0.10181,0.0020978,0.059886
1.7245e+05,5.6517e+07,-11.63,0.94,6.82,87.76,43.601,13.482,0.99301,-0.10163,0.0021475,0.06001
1.7249e+05,5.6527e+07,-11.58,0.92,6.84,87.76,43.601,13.482,0.99304,-0.10126,0.0020172,0.060142
1.7254e+05,5.6538e+07,-11.52,0.97,6.81,87.76,43.601,13.482,0.9931,-0.10075,0.0024875,0.059955
1.7258e+05,5.6548e+07,-11.46,0.98,6.82,87.76,43.601,13.482,0.99315,-0.10021,0.0025592,0.060035
1.7263e+05,5.656e+07,-11.3,0.92,6.84,87.76,43.601,13.482,0.99329,-0.098763,0.0021615,0.060147
1.7267e+05,5.657e+07,-11.23,0.9,6.85,87.76,43.601,13.482,0.99334,-0.098194,0.0019517,0.060189
1.7271e+05,5.6581e+07,-11.13,0.84,6.82,87.76,43.601,13.482,0.99345,-0.097316,0.0015762,0.059903
1.7276e+05,5.6591e+07,-10.99,0.76,6.86,87.76,43.601,13.482,0.99356,-0.096053,0.00087796,0.060117
1.728e+05,5.6602e+07,-10.78,0.75,6.82,87.76,43.601,13.482,0.99375,-0.094215,0.00093031,0.059802
1.7285e+05,5.6613e+07,-10.61,0.63,6.83,87.76,43.601,13.482,0.9939,-0.092678,-5.1261e-05,0.059795
1.7289e+05,5.6623e+07,-10.43,0.6,6.78,87.9,43.601,13.482,0.99407,-0.091125,-0.000109,0.059364
1.7294e+05,5.6633e+07,-10.28,0.52,6.81,87.9,43.601,13.482,0.99419,-0.089715,-0.00075476,0.059511
1.7298e+05,5.6643e+07,-10.04,0.43,6.81,87.9,43.601,13.482,0.99438,-0.087599,-0.0014512,0.059443
1.7303e+05,5.6654e+07,-9.83,0.28,6.79,87.9,43.601,13.482,0.99456,-0.085719,-0.0026502,0.059144
1.7307e+05,5.6665e+07,-9.58,0.16,6.76,87.9,43.601,13.482,0.99476,-0.083492,-0.0035043,0.058828
1.7312e+05,5.6679e+07,-9.32,0.08,6.78,87.9,43.601,13.482,0.99494,-0.081181,-0.0040722,0.059009
1.7316e+05,5.669e+07,-9,-0.01,6.73,87.9,43.601,13.482,0.9952,-0.078339,-0.0047853,0.058513
1.7321e+05,5.67e+07,-8.86,-0.14,6.75,87.9,43.601,13.482,0.99529,-0.077058,-0.005829,0.058589
1.7325e+05,5.671e+07,-8.74,-0.24,6.7,87.9,43.601,13.482,0.99539,-0.076022,-0.006577,0.058103
1.733e+05,5.672e+07,-8.58,-0.25,6.71,88.04,43.601,13.482,0.99549,-0.074572,-0.0066026,0.058195
1.7335e+05,5.6731e+07,-8.34,-0.29,6.66,88.04,43.601,13.482,0.99568,-0.072455,-0.0068179,0.05774
1.7339e+05,5.6741e+07,-8.14,-0.39,6.67,88.04,43.601,13.482,0.99579,-0.070739,-0.0075368,0.057737
1.7344e+05,5.6751e+07,-8.04,-0.43,6.64,88.04,43.601,13.482,0.99587,-0.069838,-0.0078848,0.057477
1.7348e+05,5.6761e+07,-7.97,-0.42,6.63,88.04,43.601,13.482,0.99592,-0.069248,-0.0076934,0.057399
1.7352e+05,5.6772e+07,-7.86,-0.4,6.6,88.04,43.601,13.482,0.996,-0.068239,-0.0074532,0.05715
1.7357e+05,5.6783e+07,-7.83,-0.41,6.58,88.04,43.601,13.482,0.99603,-0.067993,-0.0075143,0.056968
1.7361e+05,5.6794e+07,-7.67,-0.41,6.54,88.04,43.601,13.482,0.99615,-0.06657,-0.0074734,0.056625
1.7366e+05,5.6804e+07,-7.61,-0.43,6.51,88.04,43.601,13.482,0.9962,-0.066043,-0.0075533,0.056342
1.737e+05,5.6814e+07,-7.59,-0.44,6.48,88.04,43.601,13.482,0.99622,-0.065898,-0.0076365,0.056146
1.7375e+05,5.6825e+07,-7.53,-0.42,6.47,88.02,43.601,13.482,0.99626,-0.065396,-0.0073952,0.056073
1.7379e+05,5.6834e+07,-7.5,-0.38,6.44,88.02,43.601,13.482,0.99628,-0.06519,-0.0070434,0.055837
1.7384e+05,5.6845e+07,-7.49,-0.36,6.43,88.02,43.601,13.482,0.9963,-0.065094,-0.0068926,0.055751
1.7388e+05,5.6855e+07,-7.48,-0.36,6.38,88.02,43.601,13.482,0.99633,-0.064965,-0.0067751,0.055275
1.7393e+05,5.6865e+07,-7.41,-0.3,6.36,88.02,43.601,13.482,0.99638,-0.064419,-0.0062515,0.055136
1.7397e+05,5.6881e+07,-7.45,-0.25,6.29,88.02,43.601,13.482,0.99638,-0.064831,-0.0057634,0.054618
1.7401e+05,5.6891e+07,-7.43,-0.25,6.29,88.02,43.601,13.482,0.9964,-0.064578,-0.0057533,0.054576
1.7406e+05,5.6901e+07,-7.33,-0.18,6.24,88.02,43.601,13.482,0.99648,-0.063783,-0.0050563,0.054175
1.741e+05,5.6911e+07,-7.22,-0.1,6.2,88.02,43.601,13.482,0.99656,-0.06289,-0.004306,0.053877
1.7415e+05,5.6921e+07,-7.17,-0.06,6.19,88.02,43.601,13.482,0.99659,-0.062489,-0.0039888,0.053802
1.742e+05,5.6931e+07,-7.05,0.04,6.14,88.03,43.601,13.482,0.99667,-0.061461,-0.0029067,0.053442
1.7424e+05,5.6941e+07,-6.91,0.14,6.09,88.03,43.601,13.482,0.99677,-0.060321,-0.001917,0.053056
1.7429e+05,5.6951e+07,-6.71,0.24,6.05,88.03,43.601,13.482,0.99689,-0.058622,-0.00099341,0.052748
1.7433e+05,5.6961e+07,-6.5,0.32,6.01,88.03,43.601,13.482,0.99701,-0.056791,-0.00014723,0.052482
1.7437e+05,5.6974e+07,-6.07,0.43,5.97,88.03,43.601,13.482,0.99722,-0.053149,0.0010088,0.052194
1.7442e+05,5.6984e+07,-5.79,0.55,5.91,88.03,43.601,13.482,0.99737,-0.050735,0.0022363,0.051709
1.7446e+05,5.6994e+07,-5.42,0.69,5.86,88.03,43.601,13.482,0.99754,-0.047533,0.0036663,0.051349
1.745e+05,5.7004e+07,-5.06,0.79,5.83,88.03,43.601,13.482,0.99769,-0.044516,0.0046362,0.051061
1.7455e+05,5.7014e+07,-4.71,0.9,5.81,88.03,43.601,13.482,0.99783,-0.04145,0.0057789,0.050897
1.7459e+05,5.7025e+07,-4.37,0.97,5.76,88.03,43.601,13.482,0.99796,-0.038558,0.0065917,0.050458
1.7464e+05,5.7034e+07,-3.93,1.05,5.72,88.14,43.601,13.482,0.99811,-0.034731,0.0074949,0.050109
1.7469e+05,5.7044e+07,-3.47,1.14,5.67,88.14,43.601,13.482,0.99826,-0.030759,0.0084342,0.049677
1.7473e+05,5.7054e+07,-3.09,1.2,5.63,88.14,43.601,13.482,0.99836,-0.027477,0.0091699,0.049322
1.7478e+05,5.7065e+07,-2.71,1.26,5.62,88.14,43.601,13.482,0.99845,-0.02421,0.0098606,0.049214
1.7482e+05,5.7075e+07,-2.32,1.32,5.56,88.14,43.601,13.482,0.99854,-0.020786,0.010598,0.04872
1.7486e+05,5.7088e+07,-1.9,1.38,5.52,88.14,43.601,13.482,0.99862,-0.017184,0.011308,0.048327
1.749e+05,5.7099e+07,-1.51,1.47,5.49,88.14,43.601,13.482,0.99868,-0.013857,0.012198,0.048023
1.7495e+05,5.7109e+07,-1.21,1.54,5.46,88.14,43.601,13.482,0.99871,-0.011193,0.012975,0.047743
1.75e+05,5.7119e+07,-0.87,1.57,5.45,88.14,43.601,13.482,0.99874,-0.0082839,0.01334,0.047595
1.7504e+05,5.7129e+07,-0.55,1.58,5.41,88.14,43.601,13.482,0.99878,-0.00547,0.013622,0.04722
1.7509e+05,5.7139e+07,-0.32,1.58,5.42,89.27,43.601,13.482,0.99878,-0.0034693,0.013716,0.0473
1.7514e+05,5.715e+07,-0.13,1.57,5.43,89.27,43.601,13.482,0.99878,-0.0018479,0.013631,0.047344
1.7518e+05,5.716e+07,0.05,1.6,5.42,89.27,43.601,13.482,0.99878,-0.00020112,0.014021,0.047273
1.7523e+05,5.717e+07,0.33,1.67,5.41,89.27,43.601,13.482,0.99878,0.0021903,0.014713,0.047154
1.7527e+05,5.718e+07,0.58,1.65,5.42,89.27,43.601,13.482,0.99877,0.0044124,0.014648,0.04719
1.7531e+05,5.7192e+07,0.73,1.62,5.44,89.27,43.601,13.482,0.99876,0.0057605,0.014495,0.047314
1.7535e+05,5.7203e+07,1.03,1.67,5.45,89.27,43.601,13.482,0.99873,0.0082935,0.015037,0.047376
1.754e+05,5.7214e+07,1.24,1.64,5.45,89.27,43.601,13.482,0.99872,0.01016,0.014881,0.047368
1.7544e+05,5.7224e+07,1.41,1.61,5.47,89.27,43.601,13.482,0.9987,0.011668,0.014654,0.047479
1.7549e+05,5.7234e+07,1.62,1.56,5.48,89.27,43.601,13.482,0.99868,0.013472,0.014315,0.047533
1.7554e+05,5.7244e+07,1.88,1.51,5.46,89.1,43.601,13.482,0.99865,0.015769,0.013953,0.047411
1.7558e+05,5.7254e+07,2.12,1.51,5.48,89.1,43.601,13.482,0.99861,0.017883,0.014051,0.047496
1.7563e+05,5.7264e+07,2.37,1.52,5.48,89.1,43.601,13.482,0.99857,0.020073,0.014248,0.047443
1.7567e+05,5.7275e+07,2.58,1.51,5.47,89.1,43.601,13.482,0.99853,0.02192,0.014298,0.047375
1.7572e+05,5.7289e+07,2.84,1.53,5.51,89.1,43.601,13.482,0.99847,0.024145,0.014554,0.047673
1.7576e+05,5.7299e+07,3.03,1.49,5.47,89.1,43.601,13.482,0.99844,0.025862,0.014317,0.047357
1.7581e+05,5.731e+07,3.23,1.42,5.45,89.1,43.601,13.482,0.99841,0.02759,0.013771,0.047171
1.7585e+05,5.7321e+07,3.51,1.39,5.45,89.1,43.601,13.482,0.99835,0.030015,0.013611,0.047129
1.7589e+05,5.7331e+07,3.75,1.38,5.43,89.1,43.601,13.482,0.99829,0.03218,0.013626,0.046879
1.7594e+05,5.7341e+07,3.89,1.39,5.44,89.1,43.601,13.482,0.99824,0.033354,0.013792,0.046965
1.7599e+05,5.7352e+07,4.06,1.39,5.4,88.78,43.601,13.482,0.99821,0.034892,0.013821,0.046604
1.7603e+05,5.7362e+07,4.17,1.4,5.39,88.78,43.601,13.482,0.99818,0.035802,0.013959,0.04654
1.7608e+05,5.7373e+07,4.34,1.43,5.39,88.78,43.601,13.482,0.99812,0.037252,0.014269,0.046453
1.7612e+05,5.7383e+07,4.48,1.45,5.37,88.78,43.601,13.482,0.99808,0.038464,0.014489,0.046275
1.7617e+05,5.7394e+07,4.65,1.49,5.36,88.78,43.601,13.482,0.99803,0.039924,0.014926,0.046138
1.7621e+05,5.7404e+07,4.73,1.52,5.33,88.78,43.601,13.482,0.998,0.040652,0.015173,0.045907
1.7625e+05,5.7417e+07,4.86,1.46,5.29,88.78,43.601,13.482,0.99798,0.041844,0.014696,0.045513
1.763e+05,5.7427e+07,4.9,1.5,5.31,88.78,43.601,13.482,0.99795,0.042167,0.015117,0.045656
1.7634e+05,5.7438e+07,4.91,1.53,5.26,88.78,43.601,13.482,0.99797,0.042219,0.015305,0.045198
1.7638e+05,5.7448e+07,4.89,1.54,5.25,88.78,43.601,13.482,0.99798,0.042044,0.015393,0.045132
1.7643e+05,5.7458e+07,4.92,1.46,5.23,89.35,43.601,13.482,0.99798,0.042346,0.014739,0.044965
1.7648e+05,5.7468e+07,4.97,1.41,5.18,89.35,43.601,13.482,0.99799,0.042824,0.014284,0.044552
1.7652e+05,5.7478e+07,4.96,1.4,5.15,89.35,43.601,13.482,0.998,0.042707,0.014175,0.044343
1.7657e+05,5.7489e+07,4.84,1.37,5.13,89.35,43.601,13.482,0.99806,0.041646,0.013905,0.044159
1.7661e+05,5.7501e+07,4.73,1.44,5.11,89.35,43.601,13.482,0.9981,0.04067,0.014424,0.044007
1.7666e+05,5.7517e+07,4.71,1.3,5.05,89.35,43.601,13.482,0.99814,0.040557,0.013172,0.04353
1.767e+05,5.7528e+07,4.67,1.33,5.04,89.35,43.601,13.482,0.99816,0.040267,0.013418,0.043384
1.7675e+05,5.7538e+07,4.5,1.36,5.02,89.35,43.601,13.482,0.99822,0.03877,0.01361,0.043239
1.7679e+05,5.7548e+07,4.42,1.39,5.01,89.35,43.601,13.482,0.99825,0.038012,0.01387,0.043131
1.7684e+05,5.7559e+07,4.42,1.39,4.97,89.95,43.601,13.482,0.99826,0.038056,0.013812,0.042857
1.7689e+05,5.7569e+07,4.36,1.4,4.96,89.95,43.601,13.482,0.99829,0.037518,0.0139,0.0427
1.7694e+05,5.7579e+07,4.23,1.4,4.91,89.95,43.601,13.482,0.99834,0.03638,0.01379,0.042356
1.7698e+05,5.7589e+07,4.13,1.4,4.92,89.95,43.601,13.482,0.99837,0.035529,0.013813,0.042426
1.7702e+05,5.7601e+07,4.13,1.44,4.88,89.95,43.601,13.482,0.99838,0.035503,0.01412,0.042095
1.7706e+05,5.7615e+07,4.05,1.48,4.85,89.95,43.601,13.482,0.99842,0.03478,0.014466,0.04176
1.7711e+05,5.7625e+07,3.92,1.49,4.85,89.95,43.601,13.482,0.99845,0.033676,0.014492,0.041821
1.7716e+05,5.7636e+07,3.84,1.51,4.83,89.95,43.601,13.482,0.99848,0.032924,0.014585,0.041606
1.772e+05,5.7646e+07,3.8,1.52,4.82,89.95,43.601,13.482,0.9985,0.032614,0.014717,0.041549
1.7724e+05,5.7656e+07,3.71,1.53,4.82,89.95,43.601,13.482,0.99852,0.031848,0.01478,0.041527
1.773e+05,5.7666e+07,3.63,1.52,4.78,90.36,43.601,13.482,0.99856,0.031167,0.014601,0.041254
1.7734e+05,5.7676e+07,3.59,1.54,4.77,90.36,43.601,13.482,0.99857,0.030807,0.014739,0.041169
1.7738e+05,5.7686e+07,3.54,1.55,4.75,90.36,43.601,13.482,0.99859,0.030306,0.014793,0.040999
1.7743e+05,5.7696e+07,3.49,1.53,4.74,90.36,43.601,13.482,0.99861,0.029878,0.014655,0.040893
1.7748e+05,5.7706e+07,3.44,1.52,4.73,90.36,43.601,13.482,0.99863,0.029477,0.014571,0.040769
1.7752e+05,5.7718e+07,3.35,1.54,4.72,90.36,43.601,13.482,0.99865,0.02869,0.014662,0.04073
1.7756e+05,5.7733e+07,3.25,1.58,4.69,90.36,43.601,13.482,0.99868,0.027826,0.014988,0.040486
1.7761e+05,5.7743e+07,3.18,1.58,4.67,90.36,43.601,13.482,0.9987,0.027195,0.014959,0.040322
1.7765e+05,5.7753e+07,3.08,1.61,4.65,90.36,43.601,13.482,0.99873,0.026345,0.015159,0.040161
1.777e+05,5.7763e+07,3.02,1.67,4.63,90.36,43.601,13.482,0.99875,0.025811,0.015631,0.039929
1.7775e+05,5.7773e+07,2.97,1.7,4.6,90.18,43.601,13.482,0.99877,0.02531,0.015934,0.039668
1.7779e+05,5.7783e+07,2.91,1.75,4.57,90.18,43.601,13.482,0.99878,0.02476,0.016322,0.039468
1.7784e+05,5.7794e+07,2.85,1.87,4.55,90.18,43.601,13.482,0.99879,0.02425,0.017346,0.039224
1.7788e+05,5.7803e+07,2.75,1.97,4.55,90.18,43.601,13.482,0.99879,0.023366,0.018208,0.039258
1.7792e+05,5.7815e+07,2.74,2.07,4.51,90.18,43.601,13.482,0.99879,0.023203,0.019058,0.038907
1.7796e+05,5.7825e+07,2.62,2.2,4.51,90.18,43.601,13.482,0.9988,0.022164,0.020149,0.038864
1.78e+05,5.7837e+07,2.53,2.27,4.51,90.18,43.601,13.482,0.9988,0.021355,0.020683,0.038845
