LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
69678,1.6588e+09,11.719,10.73,-0.10463,-8.1583,-13.953,0.099016,-23.35,-1.3154,-0.14281,-2.432,10.26,0.25549
69720,1.6589e+09,12.42,14.322,-0.13019,-9.3455,-5.967,0.00048765,-23.182,-1.8941,-0.14179,-1.7009,-48.716,0.25464
69764,1.6589e+09,11.192,18.393,-0.17585,-9.1959,-14.887,0.06976,-22.934,-4.2145,-0.14076,-1.5956,18.77,0.25468
69808,1.6589e+09,10.659,16.025,-0.15821,-10.804,-13.672,0.038897,-22.706,-6.3992,-0.13945,-1.3331,25.777,0.25367
69853,1.6589e+09,9.6402,14.153,-0.14682,-10.29,-8.1188,-0.014381,-22.443,-2.9597,-0.13816,-0.92544,-14.683,0.25299
69899,1.6589e+09,8.8918,4.1529,-0.049851,-10.125,-10.02,0.0051989,-22.274,-2.7119,-0.13774,-0.11034,-12.66,0.25292
69947,1.6589e+09,8.9731,4.2662,-0.036395,-10.007,-2.8362,-0.067812,-22.095,-2.9751,-0.13619,0.11091,2.4316,0.25247
69992,1.6589e+09,7.28,18,-0.16732,-10.365,-7.8128,-0.042677,-21.824,-1.3574,-0.1357,0.50667,-10.945,0.25207
70037,1.6589e+09,6.1067,17.736,-0.1901,-8.0771,-19.704,0.096215,-21.521,-6.1623,-0.13465,0.75076,1.6714,0.25206
70082,1.6589e+09,5.6639,5.4421,-0.076921,-7.86,-8.131,-0.006812,-21.331,-2.2671,-0.13334,2.4953,-24.059,0.25116
70124,1.659e+09,5.0904,6.5145,-0.079443,-7.8641,-1.846,-0.088071,-20.932,-4.5205,-0.13149,3.7379,-0.57182,0.25071
70167,1.659e+09,5.0623,6.5297,-0.082148,-8.8188,-5.6327,-0.052256,-20.659,-2.7639,-0.13061,3.6093,16.861,0.25085
70209,1.659e+09,4.7729,6.3893,-0.082646,-10.446,-14.439,0.015334,-20.356,-6.0436,-0.1292,1.1227,47.36,0.25059
70251,1.659e+09,4.1181,8.0428,-0.10132,-11.026,-16.505,0.026342,-20.125,-2.8127,-0.12836,1.5771,-30.747,0.25002
70295,1.659e+09,2.4116,11.667,-0.14717,-10.637,-15.701,0.044358,-19.837,-4.3748,-0.12785,1.4627,4.2645,0.24994
70340,1.659e+09,1.8475,4.7747,-0.093103,-11.245,-7.8916,-0.049918,-19.507,-6.8729,-0.12604,0.84886,40.652,0.24917
70388,1.659e+09,0.69519,3.0433,-0.08481,-9.0795,-18.486,0.050647,-19.339,-1.3821,-0.12515,1.3639,-19.074,0.24815
70434,1.659e+09,-0.48606,8.239,-0.14069,-7.7003,-12.232,0.026394,-19.015,-5.5014,-0.12469,2.0692,-13.227,0.24808
70480,1.659e+09,-0.9634,6.4949,-0.13686,-7.6401,-5.5369,-0.043341,-18.863,-3.3141,-0.12337,4.2291,37.133,0.24793
70524,1.659e+09,-2.6368,11.943,-0.19324,-7.2933,-15.178,0.033255,-18.474,-5.3437,-0.12247,2.981,28.699,0.24749
70569,1.6591e+09,-2.8476,16.643,-0.25176,-5.0894,-18.537,0.08003,-18.187,-4.7565,-0.12118,2.5021,38.363,0.24726
70613,1.6591e+09,-3.7536,3.1329,-0.152,-6.0934,-17.767,0.082823,-17.798,-6.3687,-0.12027,3.2069,-14.651,0.24716
70655,1.6591e+09,-3.5456,-4.0058,-0.091883,-6.6227,-15.694,0.063626,-17.59,-3.2852,-0.11899,4.2095,-40.499,0.24786
70700,1.6591e+09,-2.8926,-1.9223,-0.082693,-9.4748,-9.9304,0.014496,-17.288,-5.0598,-0.11844,7.2433,3.3216,0.24884
70744,1.6591e+09,-2.4923,8.632,-0.20265,-9.223,-14.838,0.046877,-17.107,-5.7114,-0.11734,8.1897,3.8394,0.24956
70789,1.6591e+09,-2.7759,6.9089,-0.21185,-11.443,-13.312,0.044493,-16.88,-4.0936,-0.11703,7.4427,-43.467,0.25044
70838,1.6591e+09,-3.0705,-3.3909,-0.12688,-11.122,-8.6504,0.026529,-16.612,-6.347,-0.11612,9.3421,-21.367,0.25203
70883,1.6591e+09,-1.8925,-10.159,-0.049549,-12.041,6.575,-0.12238,-16.598,-2.0987,-0.11566,10.533,22.654,0.25349
70929,1.6591e+09,-1.7136,-9.9721,-0.052761,-10.124,0.12094,-0.07562,-16.308,-4.5891,-0.11463,12.526,-13.836,0.25439
70977,1.6592e+09,-2.3025,-3.9043,-0.12133,-9.5374,-13.672,0.083413,-16.128,-3.4095,-0.11445,16.575,-14.777,0.25553
71019,1.6592e+09,-1.2994,2.5026,-0.18905,-9.4811,-14.193,0.081006,-15.787,-6.1897,-0.11321,18.3,-51.639,0.25622
71056,1.6592e+09,-1.0155,-0.11912,-0.15907,-10.703,-8.3148,0.028093,-15.763,-1.5508,-0.11317,16.756,-21.467,0.2578
71101,1.6592e+09,-1.7338,-11.315,-0.062356,-10.649,-10.942,0.039282,-15.555,-4.6526,-0.11271,18.474,-1.2469,0.25853
71146,1.6592e+09,-1.8478,-4.6445,-0.1033,-15.477,0.5231,-0.080622,-15.523,-2.3802,-0.1122,20.185,5.466,0.25876
71190,1.6592e+09,-2.0829,-4.3246,-0.1104,-14.369,-3.8004,-0.071355,-15.395,-3.8674,-0.11161,21.527,9.0051,0.25904
71236,1.6592e+09,-2.7545,-13.405,-0.013257,-14.287,-10.713,0.022736,-15.19,-4.2503,-0.11094,23.141,-7.0607,0.25874
71284,1.6592e+09,-3.0383,2.9801,-0.1611,-13.378,-4.6397,-0.038442,-15.052,-3.6662,-0.10994,24.007,9.0861,0.25868
71329,1.6592e+09,-2.2825,-3.8007,-0.1162,-11.904,-9.8409,0.0073746,-14.89,-4.6432,-0.10938,25.107,-3.3606,0.25875
71373,1.6593e+09,-2.4569,-6.2625,-0.081442,-10.157,-9.5327,0.017579,-14.823,-2.6626,-0.10886,26.43,-2.7213,0.25938
71418,1.6593e+09,-1.898,-2.114,-0.1269,-9.1961,-10.26,0.014439,-14.652,-4.0283,-0.10847,27.597,-10.641,0.26008
71459,1.6593e+09,-2.568,-2.6804,-0.11102,-8.5175,-13.809,0.046866,-14.447,-5.6884,-0.10741,31.972,10.074,0.26081
71505,1.6593e+09,-0.64747,-10.612,-0.025116,-8.0084,-12.618,0.021163,-14.388,-3.0613,-0.10701,33.751,10.985,0.26071
71550,1.6593e+09,0.13874,-2.3729,-0.089866,-7.9359,-9.7534,-0.0089493,-14.139,-5.3695,-0.1059,32.404,-8.4628,0.2605
71595,1.6593e+09,0.2993,6.4497,-0.18991,-7.4924,-16.746,0.076201,-14.186,-1.4053,-0.10632,33.268,9.7874,0.26095
71640,1.6593e+09,0.039779,4.393,-0.17666,-6.52,-14.451,0.060541,-14.054,-3.9531,-0.10682,31.627,11.697,0.26114
71689,1.6593e+09,-0.4516,6.1827,-0.18643,-5.6043,-15.16,0.071929,-13.791,-6.4245,-0.10544,32.627,16.324,0.26136
71735,1.6593e+09,-0.022415,1.6928,-0.14294,-5.2873,-11.833,0.037534,-13.721,-2.5011,-0.10547,33.308,-11.417,0.26165
71780,1.6594e+09,-0.12396,8.1745,-0.20234,-4.9225,-12.128,0.05028,-13.534,-3.6102,-0.1053,34.801,-13.204,0.26231
71825,1.6594e+09,0.18308,-1.6862,-0.12337,-4.4381,-11.438,0.063998,-13.449,-5.4036,-0.10513,36.413,-14.019,0.26357
71871,1.6594e+09,0.38559,12.246,-0.25097,-4.2535,-7.3417,0.03297,-13.316,-4.4063,-0.10459,37.49,21.636,0.26512
71916,1.6594e+09,0.51359,2.7179,-0.17065,-5.5796,-4.0515,0.00054116,-13.304,0.38796,-0.10454,38.372,15.817,0.26586
71961,1.6594e+09,0.53203,-2.9892,-0.10277,-5.7219,-5.1676,0.017452,-13.264,-0.62832,-0.10546,41.993,0.74129,0.26683
72006,1.6594e+09,1.1882,-8.3268,-0.033487,-5.5434,-4.5719,0.01019,-13.188,-2.8501,-0.10504,42.835,-0.82245,0.26755
72050,1.6594e+09,-0.20854,2.8177,-0.12567,-5.3657,-2.9982,0.0079175,-13.106,-1.8619,-0.10511,41.333,-10.205,0.268
72099,1.6594e+09,-0.39141,-0.34178,-0.10543,-5.7449,0.043581,-0.021199,-13.087,-3.479,-0.10527,42.423,13.217,0.26901
72143,1.6595e+09,1.0987,-7.8721,-0.00086454,-5.1411,-0.49725,-0.020617,-13.105,-1.2765,-0.10521,45.254,35.055,0.2693
72188,1.6595e+09,0.099648,11.189,-0.18449,-3.1322,-4.6893,0.0083073,-13.044,-0.66606,-0.10544,45.777,18.833,0.26891
72234,1.6595e+09,-0.76159,16.608,-0.2502,-2.0586,-8.2653,0.055579,-12.924,-4.7403,-0.10567,49.306,52.548,0.26888
72279,1.6595e+09,-1.5548,7.0353,-0.13744,-1.4245,4.749,-0.066573,-12.842,0.17391,-0.10498,49.005,22.662,0.26772
72324,1.6595e+09,-1.73,10.891,-0.18856,-1.7805,-2.976,0.0094667,-12.669,-3.1788,-0.10467,44.136,79.7,0.26719
72369,1.6595e+09,-0.11081,6.6789,-0.16722,-1.8366,-5.0167,0.032593,-12.739,-0.042744,-0.10514,40.844,60.865,0.26543
72413,1.6595e+09,0.32934,-0.4724,-0.094057,-1.4144,-0.58862,-0.015903,-12.704,0.059577,-0.10546,39.378,58.192,0.26371
72458,1.6595e+09,0.078851,-2.7208,-0.072021,-0.73854,-7.0248,0.049987,-12.64,-1.3671,-0.10576,37.599,82.953,0.262
72501,1.6595e+09,-0.97342,7.1694,-0.17284,-0.47564,0.05129,-0.0066118,-12.611,-0.34525,-0.10596,35.067,82.773,0.25894
72549,1.6596e+09,-0.84782,5.2599,-0.16117,-0.61499,-2.7643,0.026593,-12.608,-1.2266,-0.10666,35.888,50.656,0.25717
72594,1.6596e+09,-0.87467,-1.5622,-0.1102,0.036235,-1.242,0.029663,-12.539,-0.49373,-0.10665,33.981,52.994,0.25607
72639,1.6596e+09,-0.85304,-0.59788,-0.11193,0.11157,0.42464,0.0057582,-12.535,0.16479,-0.10697,31.435,39.693,0.25524
72684,1.6596e+09,-0.52419,3.0515,-0.13712,-0.18655,1.1032,0.0032642,-12.495,-1.5407,-0.107,28.353,75.308,0.25471
72726,1.6596e+09,-1.3056,7.1621,-0.19662,-0.32701,-1.6744,0.017324,-12.471,0.67371,-0.1076,26.917,34.877,0.25341
72771,1.6596e+09,-2.0691,3.048,-0.16239,-0.81108,4.6685,-0.032186,-12.43,-1.1635,-0.108,25.394,49.967,0.25335
72816,1.6596e+09,-2.6298,-9.1522,-0.047657,-1.5299,3.0665,-0.010245,-12.33,-1.3417,-0.10793,25.154,36.144,0.25308
72860,1.6596e+09,-2.1191,-8.5067,-0.042806,-1.8874,4.5369,-0.035847,-12.346,0.090045,-0.10763,25.425,16.574,0.25291
72907,1.6596e+09,-2.3675,-2.0898,-0.094596,-0.91489,0.83843,0.0040694,-12.282,-0.58074,-0.10809,24.454,28.992,0.25366
72957,1.6597e+09,-2.5068,-1.5706,-0.11684,-0.42196,-4.8156,0.052343,-12.223,-1.3423,-0.10811,27.213,17.979,0.25394
73004,1.6597e+09,-2.4741,-0.47579,-0.11098,-0.2028,-2.4211,0.03738,-12.278,2.29,-0.10859,26.659,-40.971,0.25401
73051,1.6597e+09,-3.5421,-0.35896,-0.10812,-0.43235,-0.30018,0.022745,-12.183,-0.92268,-0.10874,22.318,21.407,0.25494
73095,1.6597e+09,-3.1339,3.2537,-0.15205,-1.1389,1.2244,-0.0011793,-12.16,-1.9821,-0.10844,21.805,13.019,0.25502
73137,1.6597e+09,-4.4663,5.6362,-0.18051,-0.47453,5.0944,-0.034085,-12.147,1.2834,-0.10845,18.679,44.967,0.25532
73179,1.6597e+09,-4.3975,-1.4937,-0.12657,-0.69457,-2.0538,0.032297,-12.082,-2.1951,-0.1085,17.836,31.826,0.25485
73223,1.6597e+09,-3.9835,-0.94365,-0.10611,-1.0222,2.9601,-0.012346,-12.08,0.94424,-0.10833,16.508,25.927,0.25435
73267,1.6597e+09,-4.4066,12.881,-0.2628,-1.8652,3.869,-0.026493,-11.86,-3.1575,-0.10787,15.042,56.913,0.25436
73311,1.6597e+09,-3.5409,3.0457,-0.1865,-2.382,-5.904,0.071398,-11.935,0.65746,-0.10776,13.864,25.298,0.25385
73359,1.6598e+09,-3.4153,-2.6525,-0.12052,-2.4799,3.9925,-0.0068034,-11.936,1.8182,-0.1087,13.014,-0.11148,0.25333
73405,1.6598e+09,-3.0595,-0.013906,-0.15174,-1.469,1.0393,0.0098791,-11.933,0.6604,-0.10851,11.272,47.503,0.25302
73449,1.6598e+09,-3.0044,4.5947,-0.2049,-1.0325,-3.2269,0.041961,-11.851,-1.1241,-0.10829,10.219,19.046,0.25216
73494,1.6598e+09,-1.8215,-5.6595,-0.10791,-1.7645,0.43258,0.0056643,-11.92,1.5507,-0.10854,9.0732,13.543,0.25207
73539,1.6598e+09,-0.99867,-16.107,0.013729,-1.7603,-3.3513,0.029416,-11.886,-0.16808,-0.10882,8.3036,-4.0586,0.25193
73583,1.6598e+09,-2.0933,9.6874,-0.22273,-1.1443,-5.5919,0.060736,-11.965,0.2463,-0.10916,12.87,-1.7683,0.25205
73623,1.6598e+09,-1.711,0.043909,-0.14556,-1.4965,-4.3123,0.051089,-11.851,-3.4674,-0.10933,13.017,9.9504,0.25258
73667,1.6598e+09,-3.2119,8.9222,-0.2314,-1.6243,-4.798,0.050531,-11.757,-1.9043,-0.10844,12,15.749,0.25288
73713,1.6598e+09,-2.8747,-4.4438,-0.11861,-1.8747,2.6205,-0.029002,-11.849,1.22,-0.10873,11.086,15.796,0.2531
73758,1.6599e+09,-1.589,-22.65,0.075188,-1.7848,5.4556,-0.055209,-11.967,4.074,-0.10981,7.9444,-7.3761,0.25281
73802,1.6599e+09,-2.9146,6.9906,-0.18943,-2.353,5.8212,-0.059488,-11.9,-0.35486,-0.10914,3.8577,7.6198,0.25311
73851,1.6599e+09,-3.7701,8.1081,-0.24683,-2.8335,-1.0643,0.012344,-11.903,-0.60115,-0.10991,2.9719,36.769,0.25323
73895,1.6599e+09,-3.2468,-9.3573,-0.061872,-2.0965,-3.3353,0.047026,-11.845,-1.4491,-0.10923,2.6344,3.6751,0.25277
73941,1.6599e+09,-3.1069,-4.2755,-0.091562,-0.88548,-3.5442,0.036903,-11.911,1.3504,-0.10974,1.93,28.906,0.25256
73985,1.6599e+09,-2.2087,-0.35363,-0.1479,-0.10732,-6.3113,0.057369,-11.891,-2.0217,-0.10955,2.3107,-34.917,0.25195
74031,1.6599e+09,-2.4314,0.054032,-0.15597,0.1528,-3.387,0.027113,-11.982,1.0969,-0.11018,1.0259,47.124,0.25231
74076,1.6599e+09,-2.6809,-2.8112,-0.12309,-0.47281,-9.467,0.087961,-11.903,-1.3823,-0.10951,0.59221,-19.332,0.25193
74120,1.6599e+09,-2.8195,3.3124,-0.16041,-1.0151,-3.6852,0.049474,-11.949,0.24485,-0.11028,-0.67491,37.132,0.25219
74164,1.66e+09,-3.7405,11.511,-0.2508,-0.4341,-0.70755,-0.0029314,-12.09,3.0354,-0.11026,-1.5243,11.804,0.25122
74208,1.66e+09,-3.9978,2.0713,-0.18092,0.34096,-2.9057,0.015765,-11.95,-2.3989,-0.11072,-2.2305,-9.225,0.25074
74253,1.66e+09,-4.1195,-15.178,0.0094768,0.63626,2.774,-0.014712,-11.846,-0.1294,-0.10968,-2.549,2.3824,0.25056
74302,1.66e+09,-4.4665,-4.5596,-0.080319,0.13442,3.5551,-0.032714,-11.885,1.3804,-0.10987,-0.26553,-1.5906,0.25045
74347,1.66e+09,-4.6459,12.093,-0.24844,0.70385,-4.7901,0.070199,-11.871,-1.2385,-0.11013,-0.24621,-13.146,0.25074
74391,1.66e+09,-4.8589,-1.1035,-0.14788,2.2188,-3.1688,0.060495,-11.916,2.0989,-0.11117,-1.5074,-0.052834,0.25102
74436,1.66e+09,-4.7042,-5.798,-0.10782,2.9918,-0.81065,0.033462,-11.934,1.7898,-0.11078,-2.6554,-42.792,0.25139
74477,1.66e+09,-4.9713,2.1667,-0.16096,2.3123,2.1309,0.012074,-11.897,0.38394,-0.11113,-2.501,0.81511,0.252
74523,1.66e+09,-4.7608,-5.9399,-0.12188,1.8426,6.5073,-0.038121,-11.984,2.3022,-0.11159,-2.1797,-9.3771,0.25245
74568,1.6601e+09,-3.4114,-32.254,0.15538,1.6076,5.7627,-0.021721,-11.984,2.7263,-0.11235,-1.2046,-40.553,0.25296
74612,1.6601e+09,-3.7679,0.3827,-0.13447,1.2497,6.7906,-0.049087,-11.949,-0.68226,-0.11165,-0.51574,-8.3467,0.25405
74657,1.6601e+09,-4.3614,8.293,-0.25906,1.9593,-3.6393,0.060817,-11.991,0.12022,-0.11213,0.46152,-19.955,0.25501
74707,1.6601e+09,-4.288,-14.824,-0.046869,2.9684,4.1637,-0.00064075,-11.921,0.33146,-0.11243,1.5254,-20.663,0.25586
74751,1.6601e+09,-4.1263,-15.058,-0.027784,3.02,5.6185,-0.025175,-11.892,0.4078,-0.11153,2.5673,-14.301,0.25671
74796,1.6601e+09,-3.7373,-7.7326,-0.073937,2.2211,5.0317,-0.012504,-11.888,0.89739,-0.11184,3.8363,-29.413,0.25754
74841,1.6601e+09,-4.1482,0.69438,-0.15395,1.9767,-0.7936,0.046759,-11.796,-1.1947,-0.11135,4.5278,-6.2618,0.2581
74886,1.6601e+09,-4.6341,14.145,-0.27314,1.9077,-5.1244,0.088377,-11.746,-1.2525,-0.11103,5.3718,-21.519,0.25805
74926,1.6601e+09,-5.6417,8.7803,-0.22593,1.3997,-0.72319,0.044917,-11.614,-2.608,-0.11054,4.9178,36.337,0.2584
74970,1.6602e+09,-6.4461,22.245,-0.35683,0.60005,-4.0353,0.064691,-11.489,-1.7996,-0.10967,4.7837,12.58,0.25763
75015,1.6602e+09,-7.7423,13,-0.28355,-0.089539,-6.2758,0.096291,-11.377,-4.0676,-0.10969,6.9013,36.98,0.25681
75059,1.6602e+09,-8.1882,0.94843,-0.14096,-1.1271,7.3011,-0.031848,-11.182,-4.0341,-0.10799,6.2648,39.621,0.25537
75104,1.6602e+09,-8.111,-3.1076,-0.084031,-1.8439,2.2212,-0.0052922,-11.027,-3.7161,-0.10635,5.6312,41.786,0.25378
75154,1.6602e+09,-6.3517,2.2501,-0.12382,-1.8987,0.85267,0.016059,-11.021,-0.67032,-0.10636,5.4685,14.174,0.25186
75198,1.6602e+09,-5.951,9.5538,-0.21745,-1.8507,8.9991,-0.069654,-10.874,-2.3911,-0.10555,4.0251,55.231,0.25032
75243,1.6602e+09,-6.5056,5.5694,-0.20339,-1.9626,0.92905,0.010006,-10.789,-1.2923,-0.1056,2.8375,63.245,0.24867
75288,1.6602e+09,-5.516,1.4443,-0.13691,-4.68,6.6474,-0.025907,-10.616,-3.3064,-0.10488,0.59629,37.096,0.24692
75333,1.6602e+09,-5.0797,5.5137,-0.17094,-6.5635,0.94239,0.020133,-10.337,-2.8554,-0.10363,-1.5214,30.195,0.24534
75374,1.6603e+09,-3.913,8.4165,-0.19559,-8.3776,-4.0377,0.061249,-10.228,-2.1876,-0.10356,-2.997,54.084,0.24377
75419,1.6603e+09,-2.5269,4.2688,-0.18906,-10.634,4.2855,-0.03212,-10.035,-3.5852,-0.1026,-7.3396,50.319,0.24189
75462,1.6603e+09,-2.3016,0.62045,-0.16297,-12.716,0.77848,-0.017882,-10.143,1.0011,-0.10319,-9.0414,51.354,0.2403
75508,1.6603e+09,-0.81286,-8.0618,-0.048092,-15.185,6.4501,-0.078294,-9.9464,-2.4751,-0.10293,-9.1672,82.754,0.23848
75552,1.6603e+09,-0.83549,4.4641,-0.17492,-15.783,-1.7889,-0.035794,-9.7499,-2.5625,-0.10139,-11.209,49.988,0.23589
75601,1.6603e+09,0.016557,1.7065,-0.15648,-16.495,-10.079,0.033981,-9.6079,-2.9927,-0.10157,-10.619,24.118,0.23411
75645,1.6603e+09,1.0299,4.6876,-0.18002,-18.254,-4.0457,-0.027955,-9.4258,-3.6223,-0.099869,-12.374,39.547,0.23334
75691,1.6603e+09,1.9423,-7.3359,-0.065528,-19.585,-14.242,0.041517,-9.3846,0.78673,-0.10058,-15.615,9.4881,0.2327
75735,1.6603e+09,2.6967,0.19568,-0.10875,-21.328,-10.593,0.016039,-9.1835,-4.4809,-0.09969,-16.501,25.313,0.23244
75780,1.6604e+09,5.1696,-16.845,0.048354,-22.086,-17.905,0.045866,-9.0357,-2.4516,-0.098407,-15.756,-41.5,0.23285
75822,1.6604e+09,6.113,2.1706,-0.16312,-24.049,-17.882,0.0098112,-8.8377,-2.8294,-0.09737,-11.77,-34.677,0.23444
75865,1.6604e+09,7.9181,6.0631,-0.24259,-26.181,-25.626,0.055966,-8.5642,-9.0573,-0.09654,-13.257,-64.788,0.23727
75908,1.6604e+09,11.593,-20.499,0.03945,-28.212,-20.909,0.030323,-8.7546,0.35922,-0.096031,-11.822,-33.658,0.24047
75950,1.6604e+09,12.94,-0.36415,-0.13978,-30.192,-15.139,-0.073576,-8.5065,-6.5109,-0.09528,-11.841,-50.896,0.24355
75993,1.6604e+09,14.468,-8.7382,-0.076019,-31.054,-31.67,0.067338,-8.6242,-2.9317,-0.095324,-9.1691,-57.88,0.24717
76040,1.6604e+09,16.728,-16.09,0.028212,-31.608,-22.712,-0.01567,-8.621,-4.734,-0.094649,-5.5227,-71.256,0.25032
76084,1.6604e+09,17.575,-6.6111,-0.046863,-31.53,-20.793,-0.064173,-8.7967,1.6026,-0.094709,-2.1796,-50.924,0.25374
76129,1.6604e+09,18.457,-4.2538,-0.071013,-32.399,-28.308,0.017246,-8.7021,-5.827,-0.094907,1.2667,-61.114,0.25697
76171,1.6604e+09,18.333,2.8114,-0.14486,-34.192,-21.376,-0.054638,-8.7441,-3.1612,-0.093734,4.7678,-39.715,0.26004
76211,1.6605e+09,18.241,7.3819,-0.14736,-34.549,-32.126,0.043984,-8.8928,-2.3978,-0.094817,9.1505,-31.7,0.26293
76253,1.6605e+09,17.674,12.064,-0.18024,-35.355,-24.895,-0.02455,-8.9771,-2.8232,-0.094978,11.563,-15.031,0.26438
76296,1.6605e+09,17.901,-1.4733,-0.02032,-35.712,-23.862,-0.039209,-9.0248,-2.3378,-0.095362,14.106,-3.1296,0.26521
76339,1.6605e+09,17.657,1.0732,-0.030777,-36.808,-27.309,-0.0091743,-9.0573,-1.5892,-0.095299,15.469,-30.946,0.2658
76382,1.6605e+09,17.304,15.292,-0.11433,-38.331,-24.94,-0.024885,-9.1105,-0.96249,-0.096068,15.5,16.933,0.26591
76429,1.6605e+09,15.469,28.885,-0.25592,-36.256,-25.748,-0.026992,-8.9287,-3.3793,-0.095924,18.046,6.3943,0.26503
76472,1.6605e+09,13.926,22.242,-0.19243,-32.396,-30.596,0.039515,-9.025,2.5608,-0.097355,19.785,26.677,0.26464
76514,1.6605e+09,13.031,11.958,-0.079348,-30.058,-27.82,0.0012464,-8.9272,-2.8495,-0.097326,20.663,16.008,0.26399
76559,1.6605e+09,11.49,23.859,-0.16598,-27.944,-25.241,-0.026701,-8.8418,-1.6145,-0.096684,23.846,48.596,0.26313
76601,1.6606e+09,7.9469,30.211,-0.23062,-24.447,-25.506,-0.0029016,-8.7247,-0.48018,-0.097434,23.05,73.836,0.26085
76639,1.6606e+09,7.3025,24.857,-0.19218,-21.964,-31.959,0.058026,-8.6083,-2.1026,-0.09729,18.054,72.282,0.25875
76684,1.6606e+09,6.3924,18.433,-0.12074,-18.485,-33.305,0.093141,-8.3744,-2.6683,-0.097004,16.406,24.4,0.25594
76729,1.6606e+09,5.065,26.19,-0.19138,-15.351,-26.746,0.046079,-8.3333,-0.13911,-0.097134,14.331,48.861,0.25377
76773,1.6606e+09,4.4919,26.817,-0.21553,-12.717,-23.863,0.023825,-8.1035,-3.7201,-0.096714,9.3769,64.322,0.25145
76819,1.6606e+09,2.446,31.799,-0.28184,-9.9991,-22.861,0.043953,-7.9373,-0.16617,-0.096234,6.5058,82.021,0.24889
76867,1.6606e+09,1.5949,18.384,-0.18028,-7.9778,-22.724,0.062367,-7.8191,-1.472,-0.096722,3.5736,63.86,0.24599
76914,1.6606e+09,0.5148,13.857,-0.12547,-5.4897,-21.712,0.07842,-7.6408,-0.47327,-0.096108,0.83011,49.416,0.24292
76961,1.6606e+09,-0.50334,30.279,-0.29794,-2.9227,-19.311,0.070604,-7.568,-2.2778,-0.096191,-1.67,53.603,0.24097
77005,1.6607e+09,-1.8961,20.449,-0.24044,-0.30243,-18.007,0.074639,-7.562,-0.52392,-0.096405,-4.7139,78.067,0.23932
77048,1.6607e+09,-4.2108,16.707,-0.21991,1.0441,-9.8424,0.017599,-7.3405,-2.0352,-0.096255,-6.2356,5.3232,0.23723
77090,1.6607e+09,-5.2862,3.1973,-0.088508,2.027,0.62184,-0.034705,-7.3865,2.5385,-0.096461,-8.6754,63.17,0.23647
77134,1.6607e+09,-6.2688,8.7352,-0.17669,3.2899,5.2451,-0.083026,-7.3313,2.2801,-0.096918,-10.833,27.802,0.23555
77180,1.6607e+09,-5.2493,-6.6872,-0.040626,4.6598,-4.4232,0.02851,-7.3047,0.91703,-0.097305,-9.1056,-26.56,0.23618
77226,1.6607e+09,-4.7432,-4.6023,-0.045756,6.4009,1.7015,0.0094313,-7.3953,4.0313,-0.097781,-10.12,2.03,0.23754
77270,1.6607e+09,-5.3451,9.4841,-0.2079,7.8443,-2.5264,0.046596,-7.3799,2.0209,-0.09884,-7.9967,-19.433,0.23842
77318,1.6607e+09,-6.7327,12.555,-0.27528,7.8544,-2.9063,0.080902,-7.3947,0.79316,-0.099305,-7.1406,-12.591,0.24016
77362,1.6607e+09,-7.4919,4.5422,-0.2135,8.0973,2.0495,0.052935,-7.5162,3.7471,-0.10062,-9.9236,14.23,0.2413
77409,1.6608e+09,-8.2717,-3.0494,-0.15326,9.252,8.0141,0.00086341,-7.5803,3.4488,-0.10152,-12.619,-24.358,0.24219
77455,1.6608e+09,-7.5971,-9.8206,-0.08342,10.731,1.2946,0.058986,-7.6097,1.3226,-0.102,-11.776,-25.529,0.24402
77493,1.6608e+09,-8.1168,-16.305,-0.029554,11.564,-4.2656,0.12206,-7.6714,2.9391,-0.10214,-11.681,-52.827,0.24526
77532,1.6608e+09,-8.6594,3.2456,-0.20365,11.625,7.5797,0.035278,-7.8033,0.1713,-0.10304,-11.081,-52.836,0.24698
77577,1.6608e+09,-10.685,1.8126,-0.21862,12.945,7.8848,0.042645,-8.0801,5.5836,-0.1039,-10.341,25.304,0.24797
77621,1.6608e+09,-12.087,-0.85481,-0.19864,14.204,6.8237,0.057576,-8.2446,3.2538,-0.10531,-6.5398,-21.032,0.24769
77667,1.6608e+09,-11.67,-10.011,-0.13493,14.955,10.805,0.016757,-8.4411,2.1294,-0.10507,-5.6885,9.8121,0.24851
77712,1.6608e+09,-11.505,-14.615,-0.081338,14.881,9.9762,0.039093,-8.6596,4.8166,-0.10655,-5.7123,-0.69618,0.24904
77760,1.6608e+09,-11.314,-2.8692,-0.17271,13.852,9.1413,0.035045,-8.8214,1.5116,-0.10668,-5.9628,16.478,0.24938
77805,1.6609e+09,-11.149,1.6254,-0.23704,13.854,8.9881,0.041049,-9.0842,2.7977,-0.10764,-3.7829,-2.9067,0.24909
77850,1.6609e+09,-10.947,-19.947,-0.063829,14.093,14.896,0.0088398,-9.2663,3.595,-0.10874,-1.4477,-20.311,0.24905
77895,1.6609e+09,-9.274,-30.369,0.057022,12.648,17.167,-0.037767,-9.4039,1.8225,-0.10878,0.20813,-42.694,0.24994
77937,1.6609e+09,-8.988,-25.745,0.021323,12.413,24.243,-0.087009,-9.8164,7.0718,-0.1105,3.9072,4.6173,0.25151
