LineNo,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
8859,2.1674e+07,-9.0603,0.11832,-0.021392,-4.9447,0.026279,-0.011575,-0.61824,0.28745,-0.0032867,-5.3375,-2.3077,0
8904,2.1685e+07,-9.0643,0.077781,-0.021368,-4.9454,0.025882,-0.01204,-0.61814,0.38246,-0.0032577,-5.3375,-1.2423,0
8944,2.1695e+07,-9.0694,0.11751,-0.021712,-4.9416,-0.062465,-0.011343,-0.61818,0.28838,-0.0032348,-5.3375,0.23899,0
8985,2.1705e+07,-9.0787,0.20229,-0.022219,-4.9365,-0.11629,-0.011093,-0.61819,0.36345,-0.0031978,-5.3375,0.97771,0
9025,2.1715e+07,-9.0825,0.066517,-0.021126,-4.9336,-0.063719,-0.011486,-0.61821,0.41805,-0.0031916,-5.3375,0.74797,0
9066,2.1725e+07,-9.0931,0.22059,-0.022283,-4.9388,0.12163,-0.012749,-0.618,0.42906,-0.00321,-5.3375,-0.26083,0
9104,2.1735e+07,-9.0968,0.086995,-0.021333,-4.9434,0.09835,-0.011983,-0.6179,0.39756,-0.0032128,-5.3375,-3.7103,0
9144,2.1745e+07,-9.0909,-0.098029,-0.020221,-4.9526,0.21808,-0.012779,-0.6178,0.39293,-0.0032075,-5.3375,-4.1362,0
9185,2.1755e+07,-9.0822,-0.15766,-0.020975,-4.959,0.13623,-0.011722,-0.61775,0.5681,-0.0032494,-5.3375,-2.9629,0
9225,2.1765e+07,-9.0764,-0.13844,-0.020938,-4.9624,0.047466,-0.011457,-0.61777,0.67302,-0.003338,-5.3375,-1.8129,0
9266,2.1775e+07,-9.0867,-0.057279,-0.021434,-4.9434,0.1074,-0.011676,0.087124,0.59334,-0.0033937,-5.3375,-0.09985,0
9310,2.1785e+07,-9.0787,-0.17297,-0.02056,-4.9404,-0.063931,-0.010647,0.086995,0.53022,-0.0032685,-5.3375,0.18845,0
9352,2.1795e+07,-9.0721,-0.15063,-0.021075,-4.9342,-0.13651,-0.010626,0.086785,0.57769,-0.0030894,-5.3375,-0.49057,0
9395,2.1805e+07,-9.0686,-0.078003,-0.02162,-4.9269,-0.1592,-0.011019,0.086647,0.60458,-0.0029236,-5.3375,-0.76628,0
9435,2.1815e+07,-9.0666,-0.061068,-0.021201,-4.9193,-0.20618,-0.01061,0.086489,0.64166,-0.0027776,-5.3375,-0.93441,0
9474,2.1825e+07,-9.0669,0.0031235,-0.021549,-4.9106,-0.19564,-0.010918,0.086324,0.43216,-0.0026127,-5.3375,-1.9959,0
9519,2.1875e+07,-9.1063,0.12129,-0.021363,-4.9071,0.089861,-0.012262,0.08666,0.42223,-0.0018609,-5.3375,-2.1993,0
9564,2.1885e+07,-9.1069,0.027939,-0.020996,-4.9125,0.1374,-0.012237,0.086743,0.30493,-0.0017451,-5.3375,-0.63629,0
9605,2.1895e+07,-9.1159,0.18664,-0.022612,-4.9192,0.1348,-0.012105,0.08695,0.24223,-0.0016057,-5.3375,-0.35105,0
9646,2.1905e+07,-9.1191,0.09389,-0.021537,-4.9197,0.024581,-0.011002,0.086994,0.3911,-0.0015144,-5.3375,-0.4406,0
9686,2.1915e+07,-9.116,-0.031981,-0.020861,-4.9175,-0.036601,-0.011179,0.086939,0.48318,-0.0014767,-5.3375,-1.3121,0
9720,2.1925e+07,-9.1064,-0.22342,-0.020145,-4.9127,-0.11916,-0.010887,0.08677,0.56007,-0.0014545,-5.3375,-1.6245,0
9761,2.1935e+07,-9.0972,-0.19984,-0.020673,-4.9096,-0.056969,-0.011643,0.086608,0.59304,-0.001465,-5.3375,-1.1504,0
9802,2.1945e+07,-9.0852,-0.26867,-0.020431,-4.9067,-0.061424,-0.011434,0.086427,0.55251,-0.0014825,-5.3375,-1.9797,0
9843,2.1955e+07,-9.0787,-0.12311,-0.021804,-4.9082,0.03804,-0.011982,0.08642,0.55477,-0.0014688,-5.3375,-3.4954,0
9884,2.1965e+07,-9.068,-0.22737,-0.020512,-4.9095,0.033245,-0.011792,0.086318,0.57177,-0.0014714,-5.3375,-3.1796,0
9925,2.1975e+07,-9.0658,-0.040629,-0.021953,-4.9111,0.046239,-0.011783,0.086333,0.39182,-0.0014257,-5.3375,-1.7976,0
9970,2.1985e+07,-9.0618,-0.084871,-0.021194,-4.9153,0.13377,-0.012497,0.086367,0.41263,-0.0013763,-5.3375,-1.0398,0
10011,2.1995e+07,-9.0644,0.049212,-0.022027,-4.921,0.12822,-0.011994,0.086495,0.28615,-0.0013032,-5.3375,-1.2281,0
10052,2.2005e+07,-9.0678,0.076458,-0.021896,-4.9275,0.12915,-0.011868,0.086651,0.27598,-0.0012318,-5.3375,-0.51756,0
10092,2.2015e+07,-9.0716,0.086008,-0.021511,-4.927,-0.0058365,-0.011009,0.086666,0.28621,-0.0011372,-5.3375,0.070763,0
10130,2.2025e+07,-9.0807,0.18813,-0.022402,-4.9279,0.02023,-0.011618,0.086771,0.47502,-0.0011308,-5.3375,-0.77515,0
10170,2.2035e+07,-9.0894,0.23365,-0.022325,-4.9231,-0.11359,-0.010713,0.086798,0.44502,-0.0011332,-5.3375,-2.6786,0
10213,2.2045e+07,-9.0969,0.18346,-0.02189,-4.9166,-0.12633,-0.011242,0.086733,0.46404,-0.0011269,-5.3375,-3.1008,0
10253,2.2055e+07,-9.0997,0.069987,-0.021035,-4.9097,-0.14361,-0.010971,0.086634,0.44592,-0.0011314,-5.3375,-3.72,0
10295,2.2065e+07,-9.0983,-0.046927,-0.020687,-4.9075,-0.030544,-0.012001,0.086583,0.42567,-0.001116,-5.3375,-4.4039,0
10335,2.2075e+07,-9.0984,0.020897,-0.021856,-4.9033,-0.092539,-0.011325,0.086481,0.49815,-0.0011318,-5.3375,-3.1445,0
10381,2.2085e+07,-9.0961,-0.034342,-0.020998,-4.9075,0.088372,-0.012431,0.08657,0.51,-0.0011621,-5.3375,-1.891,0
10421,2.2095e+07,-9.0966,-0.022339,-0.021425,-4.9082,0.010242,-0.011237,0.086577,0.46218,-0.0011641,-5.3375,-1.5379,0
10463,2.2106e+07,-9.0939,-0.082912,-0.02075,-4.9091,0.023807,-0.011727,0.086585,0.49864,-0.0011736,-5.3375,-3.8168,0
10504,2.2116e+07,-9.0886,-0.11776,-0.020779,-4.9117,0.085979,-0.012077,0.086559,0.48419,-0.0011854,-5.3375,-2.4658,0
10541,2.2126e+07,-9.0807,-0.18667,-0.020441,-4.915,0.069079,-0.011806,0.086538,0.45887,-0.0011901,-5.3375,-1.7998,0
10582,2.2135e+07,-9.0784,-0.050865,-0.021607,-4.9153,0.024092,-0.011643,0.086538,0.38377,-0.0011695,-5.3375,-2.7871,0
10622,2.2146e+07,-9.0753,-0.067143,-0.021441,-4.9153,0.0041571,-0.011302,0.086506,0.38601,-0.0011561,-5.3375,-3.9501,0
10664,2.2157e+07,-9.0771,0.039577,-0.02181,-4.9136,-0.036353,-0.011286,0.086488,0.43802,-0.0011414,-5.3375,-3.1819,0
10704,2.2167e+07,-9.0807,0.088102,-0.021943,-4.9102,-0.073593,-0.010907,0.08647,0.47564,-0.0011447,-5.3375,-4.4383,0
10746,2.2178e+07,-9.0772,-0.043926,-0.020851,-4.9102,-0.032872,-0.011608,0.086434,0.44992,-0.0011538,-5.3375,-3.7217,0
10791,2.2188e+07,-9.075,-0.02884,-0.021415,-4.9095,-0.0019284,-0.011715,0.086396,0.42904,-0.0011513,-5.3375,-2.1989,0
10831,2.2197e+07,-9.0736,-0.011102,-0.021676,-4.9111,0.058861,-0.012106,0.086405,0.5252,-0.0011751,-5.3375,-2.7797,0
10872,2.2208e+07,-9.0743,0.041435,-0.021989,-4.9155,0.096874,-0.012152,0.086485,0.41069,-0.0011516,-5.3375,-3.4575,0
10918,2.2223e+07,-9.0837,0.16709,-0.022257,-4.9167,0.045917,-0.011726,0.086635,0.46983,-0.001174,-5.3375,-0.95482,0
10960,2.2233e+07,-9.0881,0.10068,-0.021445,-4.9215,0.10464,-0.012182,0.086694,0.4912,-0.0011783,-5.3375,-0.94109,0
11000,2.2244e+07,-9.0839,-0.099544,-0.020293,-4.9228,0.047791,-0.011651,0.086713,0.4434,-0.0011764,-5.3375,-2.6849,0
11043,2.2254e+07,-9.0792,-0.083453,-0.021132,-4.9258,0.044395,-0.011826,0.086704,0.45528,-0.0011602,-5.3375,-3.3955,0
11083,2.2264e+07,-9.0741,-0.12742,-0.020789,-4.9304,0.12784,-0.012127,0.08675,0.5679,-0.0011829,-5.3375,-2.5128,0
11125,2.2274e+07,-9.0753,-0.017487,-0.021532,-4.9281,-0.031215,-0.011039,0.086739,0.46752,-0.0011962,-5.3375,-2.5263,0
11171,2.2285e+07,-9.0712,-0.11546,-0.020477,-4.9246,-0.07317,-0.011178,0.086618,0.53633,-0.0012211,-5.3375,-3.088,0
11211,2.2295e+07,-9.0715,-0.021747,-0.021362,-4.9184,-0.16925,-0.010513,0.086533,0.30806,-0.0011691,-5.3375,-4.4537,0
11254,2.2305e+07,-9.0732,0.02425,-0.021485,-4.9201,0.048038,-0.012375,0.086559,0.47092,-0.0011404,-5.3375,-2.0221,0
11294,2.2315e+07,-9.0723,-0.011042,-0.021249,-4.9144,-0.11066,-0.011022,0.086461,0.39302,-0.0011379,-5.3375,-1.0431,0
11336,2.2325e+07,-9.0685,-0.10289,-0.020805,-4.9117,-0.071497,-0.011226,0.086356,0.45287,-0.001123,-5.3375,-1.7325,0
11373,2.2336e+07,-9.0629,-0.073894,-0.021172,-4.91,-0.024922,-0.011728,0.086268,0.43337,-0.0011296,-5.3375,-3.0586,0
11414,2.2345e+07,-9.0655,0.076555,-0.022335,-4.9116,0.037082,-0.012158,0.086349,0.42429,-0.001128,-5.3375,-5.1095,0
11455,2.2356e+07,-9.0669,0.034629,-0.021406,-4.9124,0.010129,-0.011463,0.086376,0.44385,-0.0011078,-5.3375,-5.0523,0
11495,2.2366e+07,-9.0649,-0.072752,-0.020399,-4.9176,0.11519,-0.012169,0.086441,0.45072,-0.0011233,-5.3375,-5.3403,0
11537,2.2376e+07,-9.0659,-0.011518,-0.021232,-4.9182,0.009206,-0.011342,0.086467,0.39274,-0.0011129,-5.3375,-5.4593,0
11582,2.2386e+07,-9.0642,-0.030307,-0.021302,-4.9188,0.015709,-0.011417,0.086463,0.41552,-0.0010896,-5.3375,-5.6304,0
11625,2.2397e+07,-9.0674,0.082589,-0.02187,-4.9211,0.047428,-0.011869,0.086524,0.49398,-0.0011134,-5.3375,-3.9704,0
11666,2.2406e+07,-9.0688,0.020357,-0.021343,-4.9209,0.0023314,-0.011349,0.086534,0.3801,-0.0011008,-5.3375,-3.1369,0
11706,2.2417e+07,-9.071,0.047158,-0.021743,-4.9184,-0.052248,-0.011255,0.086504,0.50293,-0.0011097,-5.3375,-1.9438,0
11747,2.2427e+07,-9.0745,0.052102,-0.021307,-4.9144,-0.070722,-0.011169,0.086471,0.40634,-0.0011008,-5.3375,-0.059128,0
11784,2.2438e+07,-9.07,-0.1007,-0.020281,-4.9147,0.011998,-0.011861,0.086432,0.43514,-0.0010983,-5.3375,-0.58565,0
11826,2.2448e+07,-9.0669,-0.062299,-0.021192,-4.9148,0.0020815,-0.011821,0.086409,0.49369,-0.0010896,-5.3375,-1.5494,0
11868,2.2458e+07,-9.0671,0.0022925,-0.02143,-4.9135,-0.016115,-0.011482,0.086406,0.50158,-0.0011101,-5.3375,-2.3439,0
11909,2.2468e+07,-9.0697,0.063505,-0.021901,-4.9152,0.037254,-0.01197,0.086448,0.48208,-0.0011205,-5.3375,-2.6953,0
11951,2.2478e+07,-9.0682,-0.045428,-0.020779,-4.9114,-0.078256,-0.010757,0.086378,0.51891,-0.0011448,-5.3375,-4.0403,0
11996,2.2488e+07,-9.0663,-0.037936,-0.021135,-4.911,-0.022127,-0.01164,0.086366,0.4066,-0.001153,-5.3375,-4.2299,0
12037,2.2498e+07,-9.067,0.021386,-0.021738,-4.9121,0.052196,-0.012002,0.086373,0.45401,-0.0011441,-5.3375,-3.6616,0
12077,2.2509e+07,-9.0694,0.047316,-0.021732,-4.9173,0.099082,-0.012119,0.086456,0.55534,-0.0011648,-5.3375,-2.0399,0
12121,2.2522e+07,-9.0671,-0.027649,-0.021072,-4.9152,-0.06164,-0.010895,0.08642,0.40373,-0.0011589,-5.3375,-0.92239,0
12163,2.2533e+07,-9.0719,0.10859,-0.022318,-4.9111,-0.077921,-0.011127,0.086367,0.45886,-0.0011541,-5.3375,-1.6972,0
12203,2.2543e+07,-9.0802,0.18626,-0.022227,-4.9095,-0.020136,-0.011831,0.086434,0.41524,-0.001143,-5.3375,-2.9764,0
12241,2.2553e+07,-9.0844,0.10713,-0.021585,-4.9049,-0.087137,-0.011357,0.086392,0.42394,-0.0011382,-5.3375,-4.1199,0
12281,2.2563e+07,-9.081,-0.072903,-0.0204,-4.9023,-0.04967,-0.011437,0.086325,0.36968,-0.0010901,-5.3375,-3.707,0
12322,2.2574e+07,-9.0796,-0.049052,-0.02108,-4.9001,-0.062127,-0.011359,0.086303,0.39688,-0.0010819,-5.3375,-2.3365,0
12364,2.2584e+07,-9.0761,-0.050555,-0.021324,-4.9001,0.013807,-0.011901,0.086235,0.42499,-0.0010809,-5.3375,-1.1786,0
12411,2.2594e+07,-9.0748,0.0086954,-0.02198,-4.9001,0.0018844,-0.011833,0.086237,0.41815,-0.0010722,-5.3375,-3.1316,0
12451,2.2604e+07,-9.0784,0.091798,-0.022178,-4.9023,0.062392,-0.011725,0.086329,0.54393,-0.00111,-5.3375,-3.2101,0
12492,2.2614e+07,-9.0789,0.0055249,-0.021067,-4.903,0.0092474,-0.01127,0.086305,0.44584,-0.0011212,-5.3375,-2.7474,0
12533,2.2624e+07,-9.0769,-0.053491,-0.020865,-4.9083,0.13346,-0.012519,0.086385,0.44614,-0.0011225,-5.3375,-1.9396,0
12570,2.2634e+07,-9.0759,-0.043216,-0.021088,-4.9078,-0.021445,-0.010913,0.086389,0.38241,-0.0011134,-5.3375,-2.3665,0
12610,2.2645e+07,-9.074,-0.04623,-0.02122,-4.9097,0.031156,-0.01174,0.086397,0.31035,-0.0010763,-5.3375,-1.123,0
12651,2.2655e+07,-9.0803,0.14784,-0.022522,-4.915,0.12232,-0.012316,0.086528,0.39729,-0.0010634,-5.3375,-0.99869,0
12692,2.2665e+07,-9.0795,-0.023435,-0.020818,-4.9117,-0.068953,-0.010591,0.086485,0.42935,-0.0010529,-5.3375,-0.55075,0
12732,2.2675e+07,-9.082,0.014336,-0.021131,-4.9079,-0.11596,-0.01083,0.086421,0.62298,-0.0011019,-5.3375,-2.1816,0
12775,2.2685e+07,-9.0815,0.017739,-0.021311,-4.9023,-0.12901,-0.010924,0.086353,0.45854,-0.001135,-5.3375,-3.6541,0
12820,2.2695e+07,-9.0781,-0.081111,-0.02093,-4.8996,-0.060552,-0.011773,0.086238,0.38105,-0.001122,-5.3375,-3.7496,0
12860,2.2705e+07,-9.0777,0.0064938,-0.021802,-4.9045,0.12606,-0.012777,0.086329,0.44482,-0.0011156,-5.3375,-3.2283,0
12901,2.2715e+07,-9.0773,-0.0084833,-0.021555,-4.9011,-0.069731,-0.010795,0.086261,0.55378,-0.0011247,-5.3375,-3.4947,0
12941,2.2725e+07,-9.0772,0.038383,-0.021682,-4.9061,0.085834,-0.012241,0.086359,0.34808,-0.0011216,-5.3375,-4.3784,0
12979,2.2738e+07,-9.0791,0.047532,-0.021675,-4.9076,0.028018,-0.011557,0.086392,0.37431,-0.0011199,-5.3375,-2.9689,0
13019,2.2748e+07,-9.0788,0.0079485,-0.021178,-4.9153,0.19183,-0.012664,0.086532,0.40584,-0.0010892,-5.3375,-1.9881,0
13061,2.2758e+07,-9.0801,0.014717,-0.02139,-4.9193,0.076104,-0.011348,0.086633,0.30779,-0.0010674,-5.3375,-0.67701,0
13102,2.2768e+07,-9.0806,0.019604,-0.021486,-4.9184,-0.033586,-0.011021,0.086601,0.43946,-0.0010542,-5.3375,-2.0082,0
13142,2.2778e+07,-9.0839,0.06957,-0.021897,-4.9179,-0.0019729,-0.011545,0.086654,0.40624,-0.0010518,-5.3375,-3.9893,0
13183,2.2789e+07,-9.0833,0.0089143,-0.021235,-4.9135,-0.11223,-0.010848,0.086533,0.53687,-0.0010811,-5.3375,-3.6195,0
13230,2.2799e+07,-9.0859,0.053664,-0.021701,-4.9061,-0.14723,-0.010827,0.086442,0.57006,-0.0011389,-5.3375,-3.4623,0
13271,2.2809e+07,-9.086,0.023883,-0.02132,-4.9052,-0.02266,-0.012036,0.086418,0.48829,-0.0011704,-5.3375,-2.8867,0
13312,2.2819e+07,-9.0848,-0.01161,-0.021378,-4.9027,-0.022043,-0.011787,0.086373,0.47387,-0.0011701,-5.3375,-4.9111,0
13352,2.2829e+07,-9.0821,-0.046695,-0.021003,-4.9051,0.045402,-0.011987,0.086377,0.48905,-0.0011749,-5.3375,-6.5918,0
13393,2.284e+07,-9.0799,-0.065723,-0.020934,-4.9076,0.050305,-0.01171,0.086396,0.42893,-0.0011832,-5.3375,-2.7546,0
13433,2.285e+07,-9.0731,-0.16188,-0.020496,-4.9121,0.1402,-0.012568,0.08641,0.50438,-0.0011897,-5.3375,-2.1063,0
13475,2.286e+07,-9.0694,-0.094585,-0.021084,-4.9101,-0.02884,-0.011194,0.08634,0.49271,-0.0012035,-5.3375,-2.5464,0
13516,2.2871e+07,-9.0635,-0.17266,-0.020486,-4.9056,-0.11204,-0.010636,0.086234,0.51546,-0.0012239,-5.3375,-4.075,0
13556,2.2881e+07,-9.0519,-0.29373,-0.019825,-4.9012,-0.092765,-0.011253,0.086044,0.34393,-0.0012046,-5.3375,-3.3388,0
13598,2.2891e+07,-9.0406,-0.26453,-0.020339,-4.8962,-0.10605,-0.011105,0.085824,0.31571,-0.0011471,-5.3375,-5.0746,0
13642,2.2901e+07,-9.0306,-0.20676,-0.020839,-4.8911,-0.13423,-0.011088,0.085652,0.45455,-0.0011373,-5.3375,-6.1817,0
13684,2.2911e+07,-9.0275,-0.051156,-0.021834,-4.8912,0.0014454,-0.01194,0.085613,0.27486,-0.0010864,-5.3375,-4.2865,0
13724,2.2921e+07,-9.0266,-0.017622,-0.021756,-4.8961,0.1055,-0.012591,0.085686,0.26921,-0.0010399,-5.3375,-2.1242,0
13765,2.2931e+07,-9.0329,0.12512,-0.022302,-4.8992,0.074806,-0.011851,0.085807,0.39348,-0.0010026,-5.3375,-1.0203,0
13803,2.2942e+07,-9.0414,0.17792,-0.022007,-4.9035,0.086032,-0.011605,0.085981,0.31754,-0.00098195,-5.3375,-1.8648,0
13843,2.2952e+07,-9.0493,0.14303,-0.021398,-4.9075,0.091164,-0.01192,0.086104,0.26993,-0.00095546,-5.3375,-2.9429,0
13884,2.2962e+07,-9.0609,0.24299,-0.022112,-4.9122,0.091568,-0.011696,0.086308,0.28199,-0.00090063,-5.3375,-3.1952,0
13926,2.2972e+07,-9.0798,0.46532,-0.023697,-4.9103,-0.022377,-0.010895,0.086464,0.4035,-0.00089011,-5.3375,-4.0274,0
13967,2.2982e+07,-9.0916,0.27978,-0.021853,-4.9102,0.0027199,-0.011778,0.086574,0.44936,-0.00090531,-5.3375,-3.6812,0
14008,2.2992e+07,-9.1056,0.32141,-0.022438,-4.906,-0.11185,-0.0109,0.086624,0.57663,-0.00095701,-5.3375,-3.0209,0
14052,2.3002e+07,-9.1098,0.099642,-0.020843,-4.9047,-0.031528,-0.011514,0.086645,0.39426,-0.00098916,-5.3375,-5.0788,0
14094,2.3012e+07,-9.1085,-0.0085354,-0.020863,-4.9055,0.020278,-0.011868,0.086649,0.49698,-0.0010146,-5.3375,-6.9944,0
14134,2.3022e+07,-9.1007,-0.19853,-0.01981,-4.9031,-0.023983,-0.011523,0.086517,0.36398,-0.0010177,-5.3375,-6.6393,0
14179,2.3035e+07,-9.0892,-0.18681,-0.020869,-4.9026,0.066658,-0.012421,0.086444,0.48463,-0.0010236,-5.3375,-5.749,0
14221,2.3046e+07,-9.0785,-0.23249,-0.020564,-4.9087,0.17816,-0.012862,0.086421,0.49927,-0.0010533,-5.3375,-4.7667,0
14259,2.3056e+07,-9.0583,-0.46343,-0.019164,-4.9103,0.053903,-0.011736,0.086241,0.33766,-0.001045,-5.3375,-3.5868,0
14301,2.3066e+07,-9.0378,-0.46229,-0.0196,-4.911,0.059184,-0.011928,0.086081,0.42865,-0.0010123,-5.3375,-3.1282,0
14341,2.3076e+07,-9.0239,-0.31126,-0.020744,-4.9132,0.066545,-0.012024,0.08598,0.31273,-0.00099662,-5.3375,-3.4639,0
14382,2.3086e+07,-9.025,0.062664,-0.023418,-4.9193,0.14556,-0.0124,0.086088,0.28577,-0.00096798,-5.3375,-4.1582,0
14422,2.3096e+07,-9.0315,0.23284,-0.023481,-4.9153,-0.089926,-0.010421,0.086078,0.42558,-0.00095942,-5.3375,-4.7417,0
14468,2.3106e+07,-9.027,-0.074505,-0.020837,-4.9124,-0.15174,-0.010177,0.085975,0.37366,-0.00095263,-5.3375,-3.9125,0
14509,2.3116e+07,-9.0306,0.095149,-0.022054,-4.9066,-0.1543,-0.010418,0.085929,0.35395,-0.000972,-5.3375,-5.1086,0
14550,2.3127e+07,-9.0458,0.3229,-0.022944,-4.9012,-0.1736,-0.010796,0.085978,0.44018,-0.00097846,-5.3375,-4.1772,0
14591,2.3137e+07,-9.0643,0.42657,-0.023046,-4.8993,-0.043035,-0.011883,0.08612,0.47854,-0.00101,-5.3375,-6.1707,0
14631,2.3149e+07,-9.0855,0.42427,-0.022908,-4.8916,-0.12964,-0.010931,0.086166,0.53089,-0.0010552,-5.3375,-5.1773,0
14672,2.316e+07,-9.1026,0.45727,-0.023082,-4.8898,-0.051474,-0.011554,0.086317,0.4838,-0.0010743,-5.3375,-1.5322,0
14712,2.317e+07,-9.1145,0.30659,-0.022215,-4.883,-0.15337,-0.010862,0.086309,0.50481,-0.0011031,-5.3375,0.16794,0
14753,2.318e+07,-9.1214,0.19039,-0.021432,-4.8807,-0.051156,-0.011694,0.086309,0.37758,-0.0010992,-5.3375,-1.3766,0
14794,2.319e+07,-9.116,-0.11778,-0.019688,-4.8811,0.00648,-0.011439,0.086284,0.48663,-0.0010979,-5.3375,-1.9044,0
14839,2.3201e+07,-9.1018,-0.35169,-0.019019,-4.8831,0.010038,-0.011701,0.086196,0.28919,-0.0010776,-5.3375,-3.8973,0
14881,2.3211e+07,-9.0808,-0.43475,-0.019621,-4.8849,0.076284,-0.011925,0.086023,0.22835,-0.001018,-5.3375,-4.991,0
14921,2.3221e+07,-9.0534,-0.58631,-0.019255,-4.8887,0.098394,-0.012242,0.085819,0.30665,-0.00096091,-5.3375,-4.793,0
14962,2.3231e+07,-9.0253,-0.63542,-0.019246,-4.8879,-0.046055,-0.010922,0.085538,0.39595,-0.00094885,-5.3375,-4.79,0
15002,2.3241e+07,-9.0075,-0.41907,-0.020684,-4.89,0.018096,-0.0115,0.08541,0.26474,-0.00091488,-5.3375,-5.1991,0
15043,2.3251e+07,-9.0049,-0.12247,-0.021506,-4.894,0.090888,-0.01203,0.085425,0.52289,-0.00094532,-5.3375,-4.6969,0
15081,2.3261e+07,-9.0115,0.11611,-0.022497,-4.9012,0.20348,-0.012834,0.085641,0.43208,-0.00097687,-5.3375,-2.5456,0
15121,2.3272e+07,-9.0251,0.29736,-0.023169,-4.9038,0.11632,-0.011805,0.0858,0.48337,-0.00099535,-5.3375,-0.77887,0
15162,2.3282e+07,-9.0526,0.55791,-0.024404,-4.9031,0.0053319,-0.01132,0.086079,0.48252,-0.0010247,-5.3375,1.5532,0
15204,2.3293e+07,-9.075,0.50047,-0.022491,-4.9086,0.14731,-0.012485,0.086401,0.55011,-0.0010621,-5.3375,-0.35534,0
15250,2.3303e+07,-9.0997,0.54027,-0.022694,-4.9146,0.16381,-0.012347,0.086714,0.47603,-0.0010869,-5.3375,-1.6911,0
15290,2.3313e+07,-9.1249,0.49508,-0.022508,-4.9162,0.038752,-0.011558,0.086985,0.50843,-0.0011099,-5.3375,-3.9684,0
15332,2.3323e+07,-9.1395,0.33108,-0.021483,-4.9198,0.099538,-0.012068,0.087195,0.47595,-0.0011259,-5.3375,-5.5239,0
15375,2.3335e+07,-9.145,0.054383,-0.020044,-4.928,0.15918,-0.012179,0.087383,0.54995,-0.0011373,-5.3375,-6.3348,0
15416,2.3346e+07,-9.1445,-0.0041691,-0.021209,-4.9323,0.11853,-0.012156,0.08747,0.40828,-0.0011534,-5.3375,-7.5303,0
15458,2.3356e+07,-9.1311,-0.23555,-0.019951,-4.9305,-0.049758,-0.010618,0.087318,0.47355,-0.0011388,-5.3375,-6.5422,0
15495,2.3367e+07,-9.1052,-0.5354,-0.018705,-4.9302,0.0015784,-0.011762,0.08705,0.35213,-0.0011256,-5.3375,-4.9479,0
15536,2.3377e+07,-9.0744,-0.69412,-0.018573,-4.9251,-0.13739,-0.010548,0.086656,0.24512,-0.001076,-5.3375,-3.499,0
15578,2.3387e+07,-9.0447,-0.67788,-0.019119,-4.9178,-0.17794,-0.010644,0.086256,0.25884,-0.0010085,-5.3375,-1.7407,0
15618,2.3397e+07,-9.0223,-0.49157,-0.020721,-4.9113,-0.17301,-0.011185,0.08592,0.22008,-0.00094109,-5.3375,0.40731,0
15665,2.3407e+07,-9.0086,-0.27345,-0.021727,-4.9082,-0.075581,-0.011502,0.085741,0.26636,-0.00089217,-5.3375,-0.36545,0
15705,2.3418e+07,-8.9992,-0.20589,-0.021226,-4.8981,-0.2327,-0.010406,0.085461,0.41305,-0.0008897,-5.3375,-3.5995,0
15747,2.3428e+07,-9.0012,0.050462,-0.022445,-4.891,-0.14794,-0.011264,0.085356,0.41853,-0.00089089,-5.3375,-4.5582,0
15789,2.3438e+07,-9.0067,0.15814,-0.022667,-4.8882,-0.06931,-0.011754,0.085385,0.37784,-0.0009128,-5.3375,-4.9594,0
15833,2.3451e+07,-9.0233,0.30283,-0.022743,-4.8932,0.084829,-0.012357,0.085619,0.40972,-0.00090662,-5.3375,-5.3493,0
15874,2.3462e+07,-9.0447,0.49522,-0.023627,-4.8959,0.081072,-0.011874,0.085867,0.42258,-0.00094185,-5.3375,-4.5733,0
15915,2.3472e+07,-9.0664,0.43663,-0.022167,-4.9004,0.067784,-0.01157,0.086158,0.58368,-0.00097836,-5.3375,-4.7235,0
15956,2.3482e+07,-9.084,0.39937,-0.022314,-4.9089,0.16676,-0.0123,0.086461,0.54523,-0.0010543,-5.3375,-4.174,0
15996,2.3492e+07,-9.0935,0.20415,-0.021063,-4.9132,0.094207,-0.011577,0.08662,0.49282,-0.0010896,-5.3375,-2.2496,0
16037,2.3503e+07,-9.0981,0.12975,-0.021054,-4.9151,0.045997,-0.011185,0.086702,0.44105,-0.0010871,-5.3375,-1.6994,0
16082,2.3513e+07,-9.0867,-0.27207,-0.018881,-4.9144,-0.025199,-0.011292,0.0866,0.40146,-0.0010947,-5.3375,-4.7016,0
16123,2.3522e+07,-9.0758,-0.24624,-0.020466,-4.9192,0.082776,-0.012032,0.086559,0.35284,-0.0010615,-5.3375,-5.8132,0
16164,2.3532e+07,-9.0611,-0.28062,-0.020651,-4.9173,-0.061299,-0.010605,0.086392,0.46166,-0.0010786,-5.3375,-6.3005,0
16204,2.3543e+07,-9.0328,-0.59913,-0.018673,-4.917,0.0045104,-0.011756,0.086111,0.32073,-0.0010523,-5.3375,-5.3171,0
16249,2.3558e+07,-8.9954,-0.50347,-0.020022,-4.9203,0.1127,-0.01268,0.085832,0.2847,-0.00097445,-5.3375,-5.8979,0
16290,2.3569e+07,-8.9797,-0.32298,-0.021115,-4.9313,0.25033,-0.013078,0.085875,0.16689,-0.00091112,-5.3375,-5.7143,0
